beats,note_index
2.75,68.0
4.0,64.0
7.25,68.0
8.5,64.0
9.5,68.0
11.75,71.0
13.0,68.0
16.25,69.0
16.75,68.0
52/3,64.0
32.0,59.0
32.5,64.0
33.0,66.0
101/3,68.0
34.25,66.0
34.75,64.0
106/3,63.0
36.0,61.0
36.5,63.0
37.0,61.0
37.5,54.0
37.75,56.0
45.5,59.0
46.0,64.0
46.5,66.0
47.0,68.0
143/3,66.0
48.25,66.0
48.75,64.0
148/3,66.0
50.0,66.0
50.5,68.0
51.0,66.0
170/3,68.0
57.25,66.0
57.75,64.0
175/3,61.0
59.0,61.0
59.5,68.0
60.0,66.0
61.0,66.0
185/3,64.0
62.25,64.0
62.75,59.0
64.0,61.0
64.5,64.0
70.0,68.0
212/3,66.0
71.25,64.0
71.75,61.0
73.0,68.0
73.5,68.0
74.0,69.0
74.75,68.0
227/3,66.0
76.25,64.0
76.75,66.0
85.75,59.0
259/3,64.0
87.0,66.0
87.5,68.0
88.0,66.0
266/3,64.0
89.25,63.0
89.75,61.0
90.25,63.0
90.75,61.0
274/3,54.0
275/3,56.0
99.25,59.0
99.75,64.0
301/3,66.0
101.0,68.0
101.5,66.0
102.0,66.0
308/3,64.0
103.25,66.0
103.75,66.0
313/3,68.0
104.75,66.0
110.5,68.0
111.0,66.0
111.5,64.0
112.25,61.0
112.75,61.0
113.25,68.0
113.75,66.0
115.0,66.0
115.5,64.0
116.0,64.0
350/3,59.0
117.75,61.0
355/3,64.0
124.0,68.0
124.5,66.0
125.0,64.0
377/3,61.0
126.75,68.0
127.25,68.0
127.75,69.0
386/3,68.0
129.5,66.0
130.0,64.0
392/3,66.0
139.0,68.0
419/3,71.0
140.75,71.0
141.75,71.0
142.5,64.0
143.0,64.0
143.5,66.0
144.0,71.0
145.25,71.0
439/3,71.0
147.0,66.0
147.5,66.0
153.0,68.0
461/3,69.0
154.25,68.0
154.75,66.0
467/3,64.0
156.5,63.0
157.0,61.0
157.5,64.0
158.25,66.0
476/3,64.0
493/3,64.0
164.75,64.0
165.5,61.0
166.0,59.0
167.0,61.0
503/3,64.0
168.75,68.0
508/3,61.0
170.0,61.0
170.5,59.0
171.0,61.0
171.5,64.0
172.25,68.0
177.75,68.0
535/3,68.0
179.0,69.0
179.5,71.0
180.5,71.0
181.0,64.0
182.75,64.0
550/3,64.0
184.0,71.0
184.5,68.0
185.0,64.0
557/3,66.0
193.0,68.0
193.5,71.0
194.5,71.0
587/3,71.0
196.25,64.0
196.75,64.0
592/3,66.0
198.0,71.0
199.0,71.0
200.25,71.0
200.75,66.0
604/3,66.0
207.0,68.0
207.5,69.0
208.0,68.0
626/3,66.0
209.5,64.0
210.25,63.0
210.75,61.0
634/3,64.0
212.0,66.0
212.5,64.0
218.25,64.0
656/3,64.0
219.25,61.0
219.75,59.0
221.0,61.0
221.5,64.0
668/3,68.0
223.25,61.0
223.75,61.0
673/3,59.0
224.75,61.0
225.5,64.0
226.0,68.0
231.5,68.0
232.25,68.0
232.75,69.0
233.25,71.0
703/3,71.0
235.0,64.0
235.5,68.0
236.0,68.0
710/3,66.0
237.0,68.0
237.75,66.0
238.0,64.0
247.25,59.0
247.75,64.0
248.5,66.0
249.0,68.0
249.5,66.0
250.0,64.0
752/3,63.0
