beats,note_index
29.75,72.0
30.0,74.0
109/3,74.0
38.0,74.0
39.25,74.0
39.75,72.0
121/3,74.0
40.5,76.0
41.0,74.0
124/3,69.0
42.25,72.0
128/3,74.0
43.0,76.0
44.0,76.0
44.75,76.0
45.0,76.0
46.0,69.0
139/3,69.0
47.0,74.0
149/3,76.0
51.25,76.0
52.5,76.0
53.0,74.0
54.25,76.0
164/3,69.0
55.5,65.0
56.0,67.0
56.25,69.0
57.0,69.0
58.0,69.0
175/3,76.0
179/3,69.0
63.0,69.0
63.5,72.0
63.75,74.0
64.0,76.0
64.5,74.0
196/3,74.0
66.25,69.0
67.0,72.0
67.0,74.0
67.5,76.0
68.0,67.0
68.75,65.0
69.0,67.0
69.5,69.0
211/3,69.0
71.0,69.0
215/3,74.0
73.0,69.0
74.0,67.0
74.5,65.0
76.0,72.0
77.0,72.0
232/3,72.0
77.75,72.0
236/3,69.0
79.0,72.0
79.5,74.0
80.25,65.0
80.75,65.0
81.0,67.0
82.0,67.0
247/3,64.0
82.75,62.0
268/3,72.0
269/3,74.0
96.0,74.0
96.25,77.0
97.25,77.0
293/3,77.0
98.5,77.0
99.0,76.0
99.25,74.0
100.0,76.0
100.5,74.0
101.0,69.0
308/3,69.0
103.0,69.0
104.0,79.0
104.25,77.0
313/3,79.0
105.0,77.0
105.5,76.0
106.0,74.0
106.75,76.0
107.0,74.0
323/3,69.0
109.25,72.0
110.5,72.0
111.0,74.0
111.75,74.0
112.5,62.0
113.75,69.0
114.25,67.0
115.0,65.0
115.5,67.0
116.0,69.0
116.75,74.0
117.5,76.0
119.0,76.0
125.0,76.0
125.75,79.0
127.0,69.0
127.5,76.0
128.25,74.0
128.75,72.0
129.0,74.0
162.25,72.0
487/3,74.0
169.0,74.0
170.5,74.0
171.75,74.0
172.0,72.0
172.75,74.0
173.0,76.0
520/3,74.0
173.75,69.0
524/3,72.0
175.0,74.0
175.5,76.0
176.25,76.0
177.0,76.0
177.5,76.0
535/3,69.0
178.75,69.0
539/3,74.0
182.0,76.0
183.75,76.0
185.0,76.0
556/3,74.0
560/3,76.0
187.0,69.0
188.0,65.0
188.25,67.0
188.75,69.0
189.5,69.0
571/3,69.0
190.75,76.0
192.0,69.0
195.25,69.0
196.0,72.0
196.0,74.0
196.5,76.0
197.0,74.0
197.75,74.0
596/3,69.0
199.25,72.0
199.5,74.0
200.0,76.0
200.25,67.0
201.0,65.0
201.5,67.0
202.0,69.0
202.75,69.0
611/3,69.0
204.0,74.0
205.25,69.0
206.5,67.0
207.0,65.0
208.5,72.0
628/3,72.0
209.75,72.0
210.25,72.0
211.0,69.0
211.5,72.0
212.0,74.0
212.75,65.0
213.0,65.0
213.5,67.0
643/3,67.0
214.75,64.0
215.0,62.0
221.75,72.0
222.0,74.0
685/3,74.0
686/3,77.0
689/3,77.0
230.0,77.0
231.0,77.0
231.25,76.0
231.75,74.0
232.5,76.0
233.0,74.0
700/3,69.0
235.0,69.0
235.5,69.0
236.25,79.0
236.75,77.0
237.0,79.0
237.5,77.0
238.0,76.0
715/3,74.0
239.0,76.0
719/3,74.0
240.0,69.0
725/3,72.0
243.0,72.0
243.25,74.0
244.0,74.0
245.0,62.0
246.25,69.0
740/3,67.0
247.5,65.0
248.0,67.0
248.25,69.0
249.0,74.0
250.0,76.0
755/3,76.0
772/3,76.0
258.0,79.0
778/3,69.0
260.0,76.0
260.75,74.0
261.0,72.0
784/3,74.0
268.0,74.0
805/3,77.0
808/3,77.0
269.75,77.0
812/3,77.0
271.0,76.0
271.5,74.0
272.25,76.0
272.75,74.0
273.0,69.0
274.75,69.0
275.0,69.0
276.0,79.0
829/3,77.0
276.5,79.0
277.25,77.0
833/3,76.0
278.0,74.0
279.0,76.0
279.25,74.0
279.75,69.0
844/3,74.0
845/3,77.0
848/3,77.0
283.0,77.0
284.0,77.0
284.25,76.0
284.75,74.0
285.5,76.0
286.0,74.0
859/3,69.0
288.0,69.0
865/3,69.0
289.25,79.0
869/3,77.0
289.75,79.0
290.5,77.0
291.0,76.0
291.25,74.0
292.0,76.0
292.5,74.0
293.0,69.0
884/3,72.0
296.0,72.0
296.25,74.0
297.0,74.0
298.0,62.0
299.0,69.0
899/3,67.0
901/3,65.0
301.0,67.0
301.25,69.0
302.0,74.0
303.0,76.0
304.5,76.0
931/3,76.0
311.25,79.0
941/3,69.0
314.5,76.0
316.0,76.0
316.75,79.0
317.0,74.0
317.75,74.0
