beats,note_index
0.0,57.0
0.5,60.0
0.75,65.0
1.25,64.0
2.5,65.0
3.0,64.0
4.25,60.0
4.75,57.0
7.75,57.0
8.25,57.0
9.0,55.0
18.0,57.0
18.5,60.0
18.75,65.0
19.25,64.0
20.5,65.0
21.0,64.0
22.25,60.0
22.75,57.0
25.75,62.0
27.5,60.0
36.0,60.0
36.5,64.0
37.75,60.0
38.25,64.0
39.5,60.0
39.75,64.0
41.25,65.0
41.5,64.0
42.75,65.0
43.25,64.0
44.5,65.0
45.0,67.0
45.75,65.0
46.75,64.0
47.5,65.0
48.5,69.0
57.5,62.0
57.75,69.0
58.75,69.0
59.5,69.0
60.5,69.0
60.75,67.0
61.25,69.0
75.5,69.0
75.75,67.0
76.25,65.0
76.75,64.0
77.25,65.0
79.75,64.0
80.25,65.0
81.5,64.0
81.75,65.0
83.25,64.0
83.5,65.0
84.5,72.0
85.25,72.0
86.25,65.0
87.0,67.0
95.25,69.0
95.5,67.0
96.0,65.0
96.5,64.0
96.75,65.0
99.5,64.0
99.75,65.0
101.25,64.0
101.5,65.0
102.75,64.0
103.25,65.0
104.25,72.0
105.0,72.0
105.75,74.0
106.75,67.0
114.75,69.0
115.25,67.0
115.75,65.0
116.25,64.0
116.5,65.0
119.25,64.0
119.5,65.0
120.75,64.0
121.25,65.0
122.5,64.0
123.0,65.0
123.75,72.0
124.75,72.0
125.5,65.0
126.5,67.0
134.5,62.0
135.5,65.0
136.25,64.0
137.25,62.0
138.0,65.0
146.5,65.0
147.5,69.0
148.25,67.0
149.25,65.0
150.0,69.0
153.5,69.0
164.5,62.0
165.5,62.0
166.25,64.0
167.25,65.0
168.0,67.0
168.75,64.0
170.25,60.0
171.5,60.0
172.25,60.0
173.25,67.0
174.75,65.0
175.25,64.0
175.75,62.0
184.25,65.0
185.25,62.0
186.0,65.0
187.25,72.0
188.5,65.0
189.5,67.0
204.0,69.0
204.5,67.0
204.75,65.0
205.25,64.0
205.75,65.0
208.25,64.0
208.75,65.0
210.0,64.0
210.5,65.0
211.75,64.0
212.25,65.0
213.5,72.0
213.75,72.0
214.75,65.0
215.5,67.0
223.75,69.0
224.25,67.0
224.5,65.0
225.0,64.0
225.5,67.0
226.25,65.0
228.0,64.0
228.5,65.0
229.75,64.0
230.25,65.0
231.5,64.0
231.75,65.0
233.25,72.0
233.5,72.0
234.5,74.0
235.25,74.0
236.25,72.0
243.5,69.0
243.75,67.0
244.25,65.0
244.75,64.0
245.25,65.0
247.75,64.0
248.25,65.0
249.5,64.0
249.75,65.0
251.25,64.0
251.5,65.0
252.75,72.0
253.25,72.0
254.25,65.0
255.0,67.0
263.25,62.0
264.0,65.0
264.75,64.0
265.75,62.0
266.5,65.0
275.25,69.0
276.0,67.0
276.75,69.0
277.75,67.0
278.5,69.0
279.5,65.0
