beats,note_index
0.0,69.0
0.5,71.0
1.0,72.0
4/3,71.0
1.75,69.0
8/3,71.0
3.0,71.0
3.5,67.0
4.0,67.0
4.5,64.0
5.0,67.0
5.75,69.0
9.0,69.0
28/3,71.0
9.75,72.0
10.25,71.0
32/3,69.0
11.5,71.0
12.0,67.0
13.0,69.0
40/3,69.0
13.75,67.0
14.0,64.0
14.25,64.0
17.75,69.0
18.25,71.0
56/3,72.0
19.0,71.0
19.5,69.0
20.5,71.0
64/3,67.0
21.75,67.0
22.25,64.0
68/3,67.0
23.5,69.0
24.0,69.0
33.75,74.0
34.25,74.0
104/3,74.0
35.0,74.0
35.5,74.0
36.0,74.0
36.5,74.0
37.0,74.0
37.75,72.0
38.25,72.0
43.5,74.0
44.0,74.0
44.5,74.0
45.0,74.0
136/3,74.0
45.75,74.0
46.25,74.0
140/3,74.0
47.5,72.0
48.5,69.0
49.0,69.0
52.5,74.0
53.0,76.0
53.75,72.0
54.25,74.0
164/3,69.0
55.0,72.0
55.5,69.0
56.0,72.0
56.5,69.0
57.0,72.0
172/3,74.0
58.25,74.0
176/3,74.0
61.75,72.0
188/3,69.0
63.0,72.0
63.5,69.0
64.0,72.0
65.0,76.0
196/3,74.0
65.75,74.0
66.25,76.0
69.0,69.0
69.0,71.0
208/3,72.0
70.25,76.0
71.0,76.0
71.0,76.0
72.5,69.0
73.0,74.0
73.75,69.0
74.25,72.0
224/3,72.0
75.0,74.0
77.75,69.0
78.0,71.0
78.25,72.0
79.0,76.0
80.0,76.0
244/3,76.0
81.75,74.0
248/3,74.0
83.0,74.0
83.5,74.0
84.0,72.0
84.25,69.0
84.5,69.0
88.0,72.0
88.5,74.0
89.0,76.0
268/3,72.0
89.75,74.0
90.25,69.0
272/3,72.0
91.0,69.0
91.5,72.0
92.0,69.0
92.5,72.0
93.0,74.0
93.75,74.0
292/3,72.0
97.75,72.0
98.25,69.0
296/3,72.0
99.0,69.0
99.5,72.0
100.5,76.0
101.0,74.0
101.75,76.0
104.5,69.0
314/3,71.0
105.0,72.0
105.75,76.0
106.5,76.0
320/3,76.0
340/3,69.0
113.5,71.0
113.75,72.0
344/3,76.0
346/3,76.0
115.5,76.0
121.75,69.0
122.25,71.0
368/3,72.0
123.0,71.0
123.5,69.0
124.5,71.0
125.0,71.0
376/3,67.0
125.75,67.0
126.25,64.0
380/3,67.0
127.5,69.0
392/3,69.0
131.0,71.0
131.5,72.0
132.0,71.0
132.5,69.0
133.0,69.0
400/3,71.0
133.75,67.0
404/3,69.0
135.0,69.0
135.5,67.0
135.75,64.0
136.0,64.0
139.5,69.0
140.0,71.0
140.5,72.0
141.0,71.0
424/3,69.0
142.25,71.0
143.0,67.0
143.5,67.0
144.0,64.0
144.5,67.0
436/3,69.0
145.75,69.0
155.5,74.0
156.0,74.0
156.5,74.0
157.0,74.0
472/3,74.0
157.75,74.0
158.25,74.0
476/3,74.0
159.5,72.0
160.0,72.0
496/3,74.0
165.75,74.0
166.25,74.0
500/3,74.0
167.0,74.0
167.5,74.0
168.0,74.0
168.5,74.0
508/3,72.0
169.75,72.0
170.25,69.0
512/3,69.0
174.25,74.0
524/3,76.0
175.5,72.0
176.0,74.0
176.5,69.0
177.0,72.0
532/3,69.0
177.75,72.0
178.25,69.0
536/3,72.0
179.0,74.0
180.0,74.0
180.5,74.0
183.5,72.0
184.5,69.0
185.0,72.0
556/3,69.0
185.75,72.0
560/3,76.0
187.0,74.0
187.5,74.0
188.0,76.0
572/3,69.0
191.0,71.0
191.0,72.0
192.0,76.0
578/3,76.0
193.0,76.0
194.25,69.0
584/3,74.0
195.5,69.0
196.0,72.0
196.5,72.0
197.0,74.0
199.5,69.0
199.75,71.0
200.0,72.0
201.0,76.0
201.75,76.0
203.0,76.0
203.5,74.0
204.5,74.0
205.0,74.0
616/3,74.0
205.75,72.0
206.0,69.0
206.25,69.0
209.75,72.0
210.25,74.0
632/3,76.0
211.0,72.0
211.5,74.0
212.0,69.0
212.5,72.0
213.0,69.0
640/3,72.0
213.75,69.0
214.25,72.0
644/3,74.0
215.5,74.0
219.0,72.0
219.5,72.0
220.0,69.0
220.5,72.0
221.0,69.0
664/3,72.0
222.25,76.0
668/3,74.0
223.5,76.0
226.25,69.0
226.5,71.0
680/3,72.0
227.5,76.0
228.25,76.0
228.5,76.0
235.0,69.0
706/3,71.0
235.5,72.0
236.5,76.0
237.0,76.0
712/3,76.0
243.5,74.0
244.0,74.0
244.5,74.0
245.0,74.0
736/3,74.0
245.75,74.0
246.25,74.0
740/3,74.0
247.5,72.0
248.0,72.0
760/3,74.0
253.75,74.0
254.25,74.0
764/3,74.0
255.0,74.0
255.5,74.0
256.0,74.0
256.5,74.0
772/3,72.0
257.75,72.0
258.25,69.0
776/3,69.0
784/3,74.0
261.75,76.0
788/3,72.0
263.0,74.0
263.5,69.0
264.0,72.0
264.5,74.0
265.0,72.0
796/3,72.0
265.75,76.0
800/3,76.0
267.5,76.0
270.25,69.0
270.5,71.0
812/3,72.0
271.5,76.0
272.25,76.0
272.5,76.0
273.75,69.0
274.25,74.0
275.0,69.0
275.5,72.0
276.0,72.0
276.5,74.0
279.0,69.0
838/3,71.0
279.5,72.0
280.5,76.0
844/3,76.0
848/3,76.0
283.0,74.0
284.0,74.0
285.0,74.0
856/3,72.0
285.5,69.0
285.75,69.0
868/3,72.0
289.75,74.0
290.25,76.0
872/3,72.0
291.0,74.0
291.5,69.0
292.0,72.0
292.5,69.0
293.0,72.0
880/3,69.0
293.75,72.0
294.25,74.0
295.0,74.0
896/3,72.0
299.0,72.0
299.5,69.0
300.0,72.0
300.5,69.0
301.0,72.0
301.75,76.0
302.25,74.0
303.0,76.0
305.75,69.0
306.0,71.0
306.25,72.0
307.0,76.0
307.75,76.0
308.0,76.0
928/3,69.0
309.75,74.0
932/3,69.0
311.0,72.0
311.5,72.0
312.0,74.0
944/3,69.0
315.0,71.0
315.0,72.0
316.0,76.0
317.0,76.0
318.25,76.0
956/3,74.0
319.5,74.0
320.0,74.0
320.5,74.0
321.0,72.0
321.0,69.0
964/3,69.0
325.0,72.0
976/3,74.0
325.75,76.0
326.25,72.0
980/3,74.0
327.0,69.0
327.5,72.0
328.0,69.0
328.5,72.0
329.0,69.0
988/3,72.0
330.25,74.0
992/3,74.0
331.0,74.0
334.25,69.0
1004/3,72.0
335.0,69.0
335.5,72.0
336.0,69.0
336.5,72.0
1012/3,76.0
337.75,74.0
1016/3,76.0
1024/3,69.0
341.5,71.0
341.75,72.0
1028/3,76.0
1030/3,76.0
343.5,76.0
345.0,69.0
1036/3,74.0
346.25,69.0
1040/3,72.0
347.5,74.0
350.25,69.0
350.5,71.0
1052/3,72.0
351.5,76.0
352.5,76.0
353.75,76.0
354.25,74.0
355.0,74.0
355.5,74.0
356.0,74.0
356.5,72.0
1070/3,69.0
357.0,69.0
360.5,72.0
361.0,74.0
1084/3,76.0
361.75,72.0
362.25,74.0
1088/3,69.0
363.0,72.0
363.5,69.0
364.0,72.0
364.5,69.0
365.0,72.0
1096/3,74.0
366.25,74.0
369.75,72.0
370.25,72.0
1112/3,69.0
371.0,72.0
371.5,69.0
372.0,72.0
373.0,76.0
1120/3,74.0
374.25,76.0
377.0,69.0
377.0,71.0
1132/3,72.0
378.25,76.0
379.0,76.0
379.0,76.0
