beats,note_index
0.0,58.0
0.75,65.0
1.25,65.0
7/3,58.0
4.0,60.0
13/3,62.0
4.75,63.0
17/3,62.0
19/3,60.0
7.25,62.0
23/3,60.0
8.75,58.0
53/3,62.0
18.0,62.0
18.75,60.0
19.25,58.0
61/3,55.0
24.0,55.0
24.75,53.0
101/3,58.0
103/3,65.0
34.75,65.0
36.0,58.0
37.25,58.0
113/3,60.0
38.0,62.0
115/3,63.0
39.25,62.0
40.0,60.0
121/3,60.0
40.75,62.0
41.25,60.0
127/3,58.0
51.25,62.0
52.0,65.0
54.75,53.0
55.25,53.0
167/3,53.0
56.0,53.0
169/3,53.0
56.75,60.0
173/3,60.0
199/3,58.0
66.75,60.0
203/3,58.0
68.0,62.0
71.25,62.0
72.0,65.0
72.75,62.0
221/3,67.0
75.25,62.0
84.0,62.0
253/3,65.0
85.25,62.0
257/3,67.0
259/3,65.0
86.75,65.0
88.0,63.0
265/3,63.0
89.25,62.0
269/3,62.0
90.0,62.0
271/3,62.0
90.75,63.0
275/3,60.0
104.0,62.0
104.75,63.0
317/3,65.0
319/3,65.0
108.0,58.0
116.75,62.0
353/3,65.0
355/3,62.0
119.25,72.0
120.75,70.0
389/3,62.0
391/3,65.0
131.25,62.0
132.0,72.0
401/3,70.0
427/3,62.0
143.25,65.0
144.0,58.0
144.75,60.0
146.0,62.0
439/3,63.0
155.25,62.0
156.0,63.0
156.75,65.0
473/3,65.0
159.25,58.0
168.0,62.0
168.75,65.0
509/3,62.0
511/3,72.0
172.0,70.0
180.75,62.0
545/3,65.0
547/3,62.0
183.25,72.0
184.75,70.0
581/3,62.0
194.0,62.0
583/3,62.0
194.75,65.0
196.0,65.0
196.75,65.0
197.25,65.0
595/3,70.0
199.25,70.0
200.75,69.0
605/3,70.0
