beats,note_index
2/3,59.0
1.25,59.0
1.75,59.0
7/3,59.0
3.0,56.0
11/3,59.0
4.25,61.0
4.75,63.0
6.0,63.0
7.25,61.0
7.75,59.0
25/3,58.0
9.0,56.0
38/3,59.0
13.25,59.0
13.75,59.0
43/3,59.0
15.0,56.0
47/3,59.0
16.25,61.0
16.75,56.0
18.0,54.0
19.25,58.0
19.75,58.0
61/3,59.0
21.0,59.0
74/3,59.0
25.25,59.0
25.75,59.0
79/3,59.0
27.0,56.0
83/3,59.0
28.25,61.0
28.75,63.0
30.0,63.0
31.25,61.0
31.75,59.0
97/3,58.0
33.0,56.0
101/3,56.0
34.75,56.0
36.0,56.0
39.0,56.0
119/3,56.0
40.25,61.0
40.75,61.0
48.0,63.0
146/3,61.0
49.25,61.0
49.75,56.0
52.25,56.0
52.75,59.0
160/3,56.0
54.0,59.0
164/3,56.0
55.25,59.0
55.75,61.0
56.0,56.0
169/3,56.0
60.0,63.0
182/3,61.0
61.25,61.0
61.75,56.0
64.25,56.0
64.75,59.0
196/3,56.0
66.0,63.0
200/3,61.0
67.25,59.0
67.75,61.0
205/3,61.0
73.25,56.0
223/3,66.0
227/3,61.0
232/3,59.0
78.0,59.0
236/3,58.0
79.25,56.0
79.75,54.0
241/3,51.0
245/3,54.0
85.25,56.0
259/3,66.0
263/3,61.0
268/3,59.0
90.0,59.0
272/3,58.0
91.25,59.0
91.75,61.0
277/3,59.0
96.0,59.0
290/3,58.0
97.25,56.0
295/3,66.0
299/3,61.0
304/3,59.0
102.0,59.0
308/3,58.0
103.25,56.0
103.75,54.0
313/3,51.0
317/3,54.0
109.25,56.0
331/3,66.0
335/3,61.0
340/3,59.0
114.0,59.0
344/3,58.0
115.25,59.0
115.75,61.0
349/3,59.0
124.25,59.0
124.75,59.0
376/3,59.0
126.0,59.0
380/3,56.0
127.25,59.0
127.75,61.0
385/3,63.0
389/3,63.0
130.75,61.0
394/3,59.0
132.0,58.0
398/3,56.0
136.25,59.0
136.75,59.0
412/3,59.0
138.0,59.0
416/3,56.0
139.25,59.0
139.75,61.0
421/3,56.0
425/3,54.0
142.75,58.0
430/3,58.0
144.0,59.0
434/3,59.0
148.25,59.0
148.75,59.0
448/3,59.0
150.0,59.0
452/3,56.0
151.25,59.0
151.75,61.0
457/3,63.0
461/3,63.0
154.75,61.0
466/3,59.0
156.0,58.0
470/3,56.0
157.25,56.0
475/3,56.0
479/3,56.0
488/3,56.0
163.25,56.0
163.75,61.0
493/3,61.0
515/3,63.0
172.25,61.0
172.75,61.0
520/3,56.0
175.75,56.0
529/3,59.0
177.0,56.0
533/3,59.0
178.25,56.0
178.75,59.0
538/3,61.0
539/3,56.0
180.0,56.0
551/3,63.0
184.25,61.0
184.75,61.0
556/3,56.0
187.75,56.0
565/3,59.0
189.0,56.0
569/3,63.0
190.25,61.0
190.75,59.0
574/3,61.0
192.0,61.0
196.75,56.0
198.0,66.0
199.25,61.0
201.0,59.0
605/3,59.0
202.25,58.0
202.75,56.0
610/3,54.0
204.0,51.0
205.25,54.0
208.75,56.0
210.0,66.0
211.25,61.0
213.0,59.0
641/3,59.0
214.25,58.0
214.75,59.0
646/3,61.0
216.0,59.0
217.25,66.0
217.75,66.0
220.75,56.0
222.0,66.0
223.25,61.0
225.0,59.0
677/3,59.0
226.25,58.0
226.75,56.0
682/3,54.0
228.0,51.0
229.25,54.0
232.75,56.0
234.0,66.0
235.25,61.0
237.0,59.0
713/3,59.0
238.25,58.0
238.75,59.0
718/3,61.0
240.0,59.0
731/3,56.0
244.75,66.0
246.0,61.0
247.75,59.0
745/3,59.0
249.0,58.0
749/3,56.0
250.25,54.0
250.75,51.0
252.0,54.0
767/3,56.0
256.75,66.0
258.0,61.0
259.75,59.0
781/3,59.0
261.0,58.0
785/3,59.0
262.25,61.0
262.75,59.0
264.0,66.0
794/3,66.0
803/3,56.0
268.75,66.0
270.0,61.0
271.75,59.0
817/3,59.0
273.0,58.0
821/3,56.0
274.25,54.0
274.75,51.0
276.0,54.0
839/3,56.0
280.75,66.0
282.0,61.0
283.75,59.0
853/3,59.0
285.0,58.0
857/3,59.0
286.25,61.0
286.75,59.0
871/3,59.0
291.0,58.0
875/3,56.0
292.75,66.0
294.0,61.0
295.75,59.0
889/3,59.0
297.0,58.0
893/3,56.0
298.25,54.0
298.75,51.0
300.0,54.0
911/3,56.0
304.75,66.0
306.0,61.0
307.75,59.0
925/3,59.0
309.0,58.0
929/3,59.0
310.25,61.0
310.75,59.0
943/3,66.0
315.0,66.0
947/3,68.0
316.75,66.0
318.0,61.0
319.75,59.0
961/3,59.0
321.0,58.0
965/3,56.0
322.25,54.0
322.75,51.0
324.0,54.0
983/3,56.0
328.75,66.0
330.0,61.0
331.75,59.0
997/3,59.0
333.0,58.0
1001/3,59.0
334.25,61.0
334.75,59.0
