beats,note_index
0.0,55.0
1.0,55.0
1.5,55.0
2.0,55.0
2.75,60.0
3.5,60.0
4.5,57.0
7.5,57.0
8.0,55.0
9.0,57.0
9.5,55.0
10.5,53.0
11.5,52.0
12.5,53.0
13.0,55.0
24.0,55.0
25.0,55.0
25.5,55.0
26.0,55.0
26.75,60.0
27.5,60.0
28.5,57.0
31.5,57.0
32.0,55.0
33.0,62.0
33.5,62.0
34.5,59.0
35.5,59.0
36.0,60.0
46.0,64.0
47.0,62.0
47.5,60.0
50.0,60.0
50.5,62.0
51.0,64.0
52.0,57.0
52.5,59.0
55.5,55.0
56.0,57.0
56.5,55.0
57.0,57.0
57.5,55.0
58.0,57.0
58.75,60.0
59.5,67.0
60.5,64.0
61.0,62.0
70.0,64.0
71.0,62.0
71.5,59.0
74.0,64.0
74.75,67.0
75.5,60.0
78.5,60.0
79.0,62.0
79.5,64.0
80.0,65.0
81.0,64.0
81.5,60.0
83.5,64.0
84.0,65.0
84.75,64.0
85.5,60.0
86.0,65.0
86.75,64.0
87.5,60.0
88.0,64.0
89.5,65.0
89.75,64.0
90.0,62.0
92.0,60.0
94.0,57.0
104.0,55.0
105.0,55.0
105.5,55.0
106.0,55.0
107.0,60.0
107.5,60.0
108.5,57.0
111.5,57.0
112.0,55.0
113.0,57.0
113.5,55.0
114.5,53.0
115.5,52.0
116.5,53.0
117.0,55.0
128.0,55.0
129.0,55.0
129.5,55.0
130.0,55.0
130.75,60.0
131.5,60.0
132.5,57.0
135.5,57.0
136.0,55.0
137.0,62.0
137.5,62.0
138.5,59.0
139.5,62.0
140.0,64.0
150.0,62.0
150.25,64.0
151.0,62.0
151.5,60.0
154.0,60.0
154.5,62.0
155.0,64.0
155.5,67.0
159.5,55.0
160.0,57.0
160.5,55.0
161.0,57.0
161.5,55.0
162.0,57.0
162.75,60.0
163.5,67.0
164.5,64.0
165.0,62.0
174.0,64.0
175.0,62.0
175.5,59.0
178.0,64.0
178.75,67.0
179.5,60.0
182.5,60.0
183.0,62.0
183.5,64.0
184.0,65.0
185.0,64.0
185.5,60.0
187.5,64.0
188.0,65.0
188.75,64.0
189.5,60.0
190.0,65.0
190.75,64.0
191.5,60.0
192.0,67.0
192.25,69.0
195.5,67.0
196.0,67.0
205.5,55.0
206.0,57.0
206.5,55.0
207.0,57.0
207.5,64.0
209.5,55.0
210.0,57.0
210.5,55.0
211.0,57.0
211.5,62.0
213.5,55.0
214.0,57.0
214.5,55.0
215.0,57.0
215.5,60.0
216.5,60.0
217.0,60.0
217.5,60.0
218.0,62.0
218.75,64.0
219.5,59.0
229.5,59.0
230.0,59.0
230.75,60.0
231.5,62.0
232.0,64.0
232.25,62.0
232.5,60.0
233.5,57.0
234.0,57.0
234.75,59.0
235.5,60.0
236.0,64.0
236.5,62.0
237.0,60.0
239.5,57.0
240.0,69.0
240.5,69.0
241.0,69.0
241.5,69.0
242.0,67.0
242.75,64.0
243.5,62.0
253.5,55.0
254.0,57.0
254.5,55.0
255.0,57.0
255.5,64.0
257.5,55.0
258.0,57.0
258.5,55.0
259.0,57.0
259.5,62.0
261.5,55.0
262.0,57.0
262.5,55.0
263.0,57.0
263.5,60.0
264.5,60.0
265.0,60.0
265.5,60.0
266.0,62.0
266.75,64.0
267.5,67.0
277.5,64.0
278.0,64.0
278.75,65.0
279.5,67.0
280.0,64.0
280.25,62.0
280.5,60.0
281.5,64.0
282.0,64.0
282.75,65.0
283.5,67.0
284.0,63.0
284.5,62.0
285.0,60.0
287.5,57.0
288.0,69.0
288.5,67.0
289.0,67.0
289.5,67.0
290.0,67.0
290.5,64.0
291.0,64.0
291.5,67.0
312.0,55.0
313.0,55.0
313.5,55.0
314.0,55.0
315.0,60.0
315.5,60.0
316.5,57.0
319.5,57.0
320.0,55.0
321.0,57.0
321.5,55.0
322.5,53.0
323.5,52.0
324.5,53.0
325.0,55.0
336.0,55.0
337.0,55.0
337.5,55.0
338.0,55.0
339.0,60.0
339.5,60.0
340.5,57.0
343.5,57.0
344.0,55.0
345.0,62.0
345.5,62.0
346.5,59.0
347.5,64.0
347.75,62.0
348.0,60.0
358.0,64.0
359.0,62.0
359.5,60.0
362.0,60.0
362.5,62.0
363.0,64.0
363.5,67.0
367.5,55.0
368.0,57.0
368.5,55.0
369.0,57.0
369.5,55.0
370.0,57.0
370.75,60.0
371.5,67.0
372.5,64.0
373.0,62.0
382.0,64.0
383.0,62.0
383.5,59.0
386.0,64.0
386.75,67.0
387.5,64.0
387.75,62.0
388.0,60.0
390.5,60.0
391.0,62.0
391.5,64.0
392.0,65.0
393.0,64.0
393.5,60.0
395.5,64.0
396.0,65.0
396.75,64.0
397.5,60.0
398.0,65.0
398.75,64.0
399.5,60.0
400.0,67.0
400.25,69.0
403.5,67.0
404.0,67.0
413.5,55.0
414.0,57.0
414.5,55.0
415.0,57.0
415.5,64.0
417.5,55.0
418.0,57.0
418.5,55.0
419.0,57.0
419.5,62.0
421.5,55.0
422.0,57.0
422.5,55.0
423.0,57.0
423.5,60.0
424.5,60.0
425.0,60.0
425.5,60.0
426.0,62.0
426.75,64.0
427.5,59.0
437.5,59.0
438.0,59.0
438.75,60.0
439.5,62.0
440.0,64.0
440.25,62.0
440.5,60.0
441.5,57.0
442.0,57.0
442.75,59.0
443.5,60.0
444.0,64.0
444.5,62.0
445.0,60.0
447.5,57.0
448.0,69.0
448.5,69.0
449.0,69.0
449.5,69.0
450.0,67.0
450.75,64.0
451.5,62.0
461.5,55.0
462.0,57.0
462.5,55.0
463.0,57.0
463.5,64.0
465.5,55.0
466.0,57.0
466.5,55.0
467.0,57.0
467.5,62.0
469.5,55.0
470.0,57.0
470.5,55.0
471.0,57.0
471.5,60.0
472.5,60.0
473.0,60.0
473.5,60.0
474.0,62.0
474.75,64.0
475.5,67.0
485.5,64.0
486.0,64.0
486.75,65.0
487.5,67.0
488.0,64.0
488.25,62.0
488.5,60.0
489.5,64.0
490.0,64.0
490.75,65.0
491.5,67.0
492.0,63.0
492.5,62.0
493.0,60.0
495.5,57.0
496.0,69.0
496.5,67.0
497.0,67.0
497.5,67.0
498.0,67.0
498.5,64.0
499.0,64.0
499.5,67.0
504.0,68.0
506.0,70.0
507.0,68.0
517.5,56.0
518.0,58.0
518.5,56.0
519.0,58.0
519.5,65.0
521.5,56.0
522.0,58.0
522.5,56.0
523.0,58.0
523.5,63.0
525.5,56.0
526.0,58.0
526.5,56.0
527.0,58.0
527.5,61.0
528.5,61.0
529.0,61.0
529.5,61.0
530.0,63.0
530.75,65.0
531.5,60.0
541.5,60.0
542.0,60.0
542.75,61.0
543.5,63.0
544.0,65.0
544.25,63.0
544.5,61.0
545.5,58.0
546.0,58.0
546.75,60.0
547.5,61.0
548.0,65.0
548.5,63.0
549.0,61.0
551.5,58.0
552.0,70.0
552.5,70.0
553.0,70.0
553.5,70.0
554.0,68.0
554.75,65.0
555.5,68.0
565.5,56.0
566.0,58.0
566.5,56.0
567.0,58.0
567.5,65.0
569.5,68.0
570.0,68.0
570.5,68.0
571.0,70.0
571.5,65.0
572.5,63.0
573.5,56.0
574.0,58.0
574.5,56.0
575.0,58.0
575.5,61.0
576.5,61.0
577.0,61.0
577.5,61.0
578.0,63.0
578.75,65.0
579.5,68.0
589.5,65.0
590.0,65.0
590.75,66.0
591.5,68.0
592.0,65.0
592.25,63.0
592.5,61.0
593.5,65.0
594.0,65.0
594.75,66.0
595.5,68.0
596.0,64.0
596.5,63.0
597.0,61.0
599.5,58.0
600.0,70.0
600.5,68.0
601.0,68.0
601.5,68.0
602.0,68.0
602.5,65.0
603.0,65.0
603.5,68.0
606.0,65.0
607.5,63.0
608.0,61.0
609.0,63.0
610.0,61.0
