beats,note_index
10.0,68.0
11.0,71.0
12.0,68.0
12.5,73.0
40/3,76.0
50/3,78.0
17.5,73.0
55/3,71.0
30.0,80.0
31.0,83.0
32.0,80.0
32.5,83.0
33.0,85.0
100/3,83.0
110/3,80.0
37.0,81.0
37.5,83.0
41.0,73.0
125/3,68.0
42.5,71.0
46.0,68.0
140/3,71.0
47.5,73.0
48.0,75.0
145/3,73.0
49.0,71.0
155/3,71.0
52.0,73.0
52.5,76.0
160/3,76.0
55.0,76.0
56.0,76.0
170/3,71.0
57.5,73.0
175/3,71.0
61.0,71.0
185/3,73.0
62.5,78.0
190/3,78.0
64.0,76.0
65.0,78.0
66.0,78.0
200/3,80.0
67.5,78.0
205/3,76.0
69.0,73.0
70.0,76.0
71.0,73.0
215/3,76.0
72.5,81.0
220/3,81.0
74.0,81.0
76.0,81.0
76.25,81.0
230/3,80.0
77.5,83.0
78.0,80.0
235/3,78.0
81.0,80.0
245/3,80.0
82.0,80.0
82.5,78.0
83.0,76.0
86.0,80.0
260/3,83.0
87.5,80.0
88.0,78.0
265/3,76.0
275/3,71.0
92.0,73.0
92.5,76.0
280/3,76.0
94.0,76.0
95.0,76.0
96.0,76.0
290/3,71.0
97.5,71.0
295/3,73.0
99.0,71.0
101.0,71.0
305/3,73.0
102.5,78.0
310/3,78.0
104.0,76.0
105.0,78.0
106.0,78.0
320/3,80.0
107.5,78.0
325/3,76.0
109.0,73.0
110.0,76.0
111.0,73.0
335/3,76.0
112.5,81.0
340/3,81.0
114.0,81.0
344/3,80.0
115.0,81.0
116.0,81.0
350/3,80.0
117.0,76.0
117.5,76.0
118.0,78.0
121.0,76.0
364/3,76.0
122.0,75.0
122.5,76.0
125.0,76.0
126.0,75.0
380/3,73.0
127.5,71.0
385/3,73.0
129.0,71.0
131.0,76.0
395/3,75.0
132.5,76.0
135.0,76.0
136.0,75.0
410/3,73.0
137.5,75.0
415/3,85.0
139.0,83.0
430/3,83.0
143.75,83.0
434/3,83.0
145.0,83.0
445/3,83.0
148.75,83.0
449/3,83.0
150.0,83.0
451/3,80.0
151.0,78.0
151.25,76.0
460/3,80.0
153.75,80.0
154.0,80.0
464/3,80.0
155.0,80.0
156.0,83.0
470/3,76.0
157.5,78.0
161.0,80.0
485/3,81.0
162.5,83.0
490/3,83.0
164.0,83.0
165.0,83.0
166.0,83.0
167.0,76.0
167.5,78.0
505/3,78.0
169.0,76.0
170.0,80.0
171.0,78.0
515/3,76.0
524/3,71.0
175.0,76.0
176.0,78.0
530/3,80.0
177.5,78.0
535/3,75.0
179.0,73.0
180.0,71.0
182.5,73.0
550/3,76.0
184.0,76.0
185.0,76.0
186.0,76.0
560/3,76.0
187.5,73.0
565/3,71.0
191.0,73.0
192.0,76.0
192.5,73.0
580/3,68.0
194.0,73.0
195.0,73.0
196.0,71.0
201.0,80.0
605/3,81.0
202.5,83.0
610/3,83.0
204.0,80.0
205.0,83.0
616/3,85.0
625/3,78.0
208.75,78.0
209.0,78.0
629/3,76.0
210.0,80.0
211.0,78.0
635/3,76.0
214.0,76.0
644/3,76.0
215.0,76.0
216.0,78.0
650/3,80.0
217.5,78.0
655/3,76.0
219.0,73.0
220.0,76.0
222.5,80.0
670/3,76.0
224.0,73.0
225.0,80.0
226.0,76.0
227.5,83.0
685/3,83.0
229.0,83.0
230.0,80.0
691/3,78.0
231.0,76.0
700/3,76.0
233.75,73.0
234.0,76.0
704/3,73.0
235.0,76.0
706/3,73.0
236.0,76.0
710/3,73.0
237.5,76.0
240.0,73.0
242.5,78.0
246.0,73.0
740/3,68.0
247.5,71.0
251.0,68.0
755/3,71.0
252.5,73.0
253.0,75.0
760/3,73.0
254.0,71.0
770/3,71.0
257.0,73.0
257.5,76.0
