beats,note_index
0.75,60.0
1.25,60.0
1.5,60.0
2.0,58.0
2.75,58.0
3.25,58.0
3.75,56.0
13/3,56.0
5.25,56.0
6.0,56.0
19/3,58.0
6.75,56.0
7.5,53.0
18.25,56.0
18.5,56.0
19.0,58.0
58/3,53.0
22.0,56.0
68/3,56.0
23.25,56.0
71/3,56.0
24.25,56.0
24.75,56.0
25.25,56.0
77/3,53.0
26.5,51.0
116/3,60.0
39.0,60.0
39.5,60.0
39.75,58.0
122/3,58.0
41.0,58.0
125/3,56.0
42.25,56.0
43.0,56.0
43.75,56.0
44.25,58.0
134/3,56.0
136/3,53.0
56.0,56.0
56.5,56.0
56.75,58.0
57.25,56.0
58.0,53.0
60.0,56.0
181/3,56.0
61.25,56.0
61.5,56.0
62.25,53.0
62.75,51.0
63.25,51.0
63.5,56.0
76.5,61.0
77.0,61.0
232/3,61.0
78.25,56.0
78.5,63.0
238/3,61.0
83.0,60.0
83.25,60.0
251/3,60.0
84.5,56.0
84.75,61.0
257/3,60.0
95.5,61.0
96.0,61.0
289/3,61.0
97.0,56.0
97.5,63.0
98.25,61.0
101.75,58.0
102.25,58.0
308/3,58.0
103.5,51.0
103.75,58.0
104.25,56.0
314/3,56.0
112.0,56.0
112.5,58.0
113.0,59.0
113.25,61.0
341/3,63.0
114.75,56.0
347/3,56.0
116.0,63.0
116.5,56.0
116.75,63.0
117.25,64.0
118.0,61.0
359/3,59.0
120.0,58.0
361/3,58.0
121.5,59.0
367/3,58.0
122.75,58.0
123.25,56.0
123.5,56.0
131.0,56.0
131.5,58.0
131.75,59.0
132.25,61.0
398/3,63.0
133.75,56.0
404/3,56.0
135.0,63.0
406/3,56.0
135.75,63.0
136.25,64.0
137.0,61.0
138.5,59.0
139.0,58.0
139.75,58.0
140.25,59.0
424/3,58.0
141.75,58.0
142.5,56.0
150.0,56.0
451/3,58.0
150.75,59.0
151.25,61.0
151.5,63.0
152.75,63.0
156.0,63.0
469/3,63.0
156.75,61.0
157.0,59.0
157.5,63.0
158.0,61.0
158.25,58.0
159.0,55.0
168.5,61.0
169.0,61.0
508/3,59.0
169.75,58.0
170.25,61.0
170.5,59.0
171.75,56.0
521/3,59.0
174.5,56.0
174.75,61.0
527/3,59.0
176.5,58.0
530/3,59.0
176.75,58.0
188.0,56.0
188.25,58.0
566/3,59.0
189.0,61.0
189.5,63.0
572/3,63.0
193.75,63.0
194.25,63.0
584/3,61.0
195.0,59.0
586/3,63.0
195.75,61.0
196.25,58.0
197.0,55.0
206.5,61.0
206.75,61.0
207.25,59.0
623/3,58.0
208.0,61.0
208.5,59.0
629/3,56.0
211.5,59.0
637/3,56.0
212.75,56.0
214.0,54.0
643/3,56.0
228.25,60.0
228.5,60.0
229.0,60.0
688/3,58.0
230.25,58.0
230.5,58.0
231.0,56.0
231.75,56.0
232.5,56.0
233.25,56.0
701/3,58.0
234.0,56.0
234.75,53.0
245.5,56.0
246.0,56.0
739/3,58.0
246.75,53.0
249.5,56.0
250.0,56.0
752/3,56.0
251.0,56.0
755/3,56.0
252.25,56.0
758/3,56.0
253.0,53.0
253.75,51.0
266.0,60.0
266.5,60.0
266.75,60.0
267.25,58.0
268.0,58.0
268.5,58.0
269.0,56.0
809/3,56.0
811/3,56.0
271.25,56.0
271.5,58.0
272.0,56.0
272.75,53.0
283.5,56.0
283.75,56.0
284.25,58.0
854/3,53.0
862/3,56.0
287.75,56.0
288.5,56.0
289.0,56.0
289.5,53.0
290.25,51.0
290.5,51.0
874/3,56.0
304.0,61.0
913/3,61.0
304.75,61.0
305.5,56.0
306.0,63.0
306.75,61.0
310.25,60.0
932/3,60.0
311.0,60.0
311.75,56.0
312.25,61.0
313.0,60.0
323.0,61.0
323.25,61.0
971/3,61.0
324.5,56.0
324.75,63.0
977/3,61.0
329.25,58.0
989/3,58.0
330.0,58.0
330.75,51.0
331.25,58.0
331.5,56.0
332.0,56.0
339.5,56.0
339.75,58.0
340.25,59.0
1022/3,61.0
341.0,63.0
342.25,56.0
343.0,56.0
343.5,63.0
343.75,56.0
344.25,63.0
1034/3,64.0
1036/3,61.0
347.0,59.0
1042/3,58.0
347.75,58.0
349.0,59.0
349.75,58.0
350.25,58.0
350.5,56.0
351.0,56.0
358.5,56.0
358.75,58.0
359.25,59.0
1079/3,61.0
360.0,63.0
361.25,56.0
362.0,56.0
1087/3,63.0
362.75,56.0
363.25,63.0
363.5,64.0
1093/3,61.0
366.0,59.0
1099/3,58.0
367.0,58.0
367.5,59.0
1106/3,58.0
369.0,58.0
369.75,56.0
1132/3,56.0
377.75,58.0
378.25,59.0
378.5,61.0
379.0,63.0
380.25,63.0
383.25,63.0
1151/3,63.0
384.0,61.0
384.5,59.0
384.75,63.0
385.25,61.0
1157/3,58.0
386.5,55.0
396.0,61.0
1189/3,61.0
396.75,59.0
397.0,58.0
397.5,61.0
398.0,59.0
399.0,56.0
401.0,59.0
401.75,56.0
402.25,61.0
403.0,59.0
403.75,58.0
404.0,59.0
404.25,58.0
415.25,56.0
1247/3,58.0
416.0,59.0
416.5,61.0
416.75,63.0
418.0,63.0
421.25,63.0
421.5,63.0
422.0,61.0
1267/3,59.0
422.75,63.0
423.25,61.0
423.5,58.0
1273/3,55.0
433.75,61.0
434.25,61.0
1304/3,59.0
435.0,58.0
1306/3,61.0
435.75,59.0
437.0,56.0
439.0,59.0
439.75,56.0
440.25,56.0
1324/3,54.0
441.75,56.0
455.5,61.0
456.0,61.0
1369/3,61.0
457.0,56.0
457.5,63.0
458.25,61.0
461.75,60.0
462.25,60.0
1388/3,60.0
463.5,56.0
463.75,61.0
1394/3,60.0
474.5,61.0
474.75,61.0
475.25,61.0
476.0,56.0
476.5,63.0
477.25,61.0
480.75,58.0
481.25,58.0
481.5,58.0
1447/3,51.0
482.75,58.0
483.25,56.0
483.5,56.0
491.0,56.0
491.5,58.0
491.75,59.0
492.25,61.0
1478/3,63.0
493.75,56.0
1484/3,56.0
495.0,63.0
1486/3,56.0
495.75,63.0
496.25,64.0
497.0,61.0
498.5,59.0
499.0,58.0
1498/3,58.0
500.5,59.0
1504/3,58.0
501.75,58.0
502.0,56.0
502.5,56.0
510.0,56.0
1531/3,58.0
510.75,59.0
511.25,61.0
511.5,63.0
512.75,56.0
513.5,56.0
514.0,63.0
1543/3,56.0
514.75,63.0
515.25,64.0
516.0,61.0
517.5,59.0
518.0,58.0
1556/3,58.0
519.0,59.0
520.25,58.0
1562/3,58.0
521.5,56.0
529.0,56.0
1588/3,58.0
529.75,59.0
530.25,61.0
530.5,63.0
531.75,63.0
534.75,63.0
535.25,63.0
1607/3,61.0
536.0,59.0
536.5,63.0
536.75,61.0
537.25,58.0
538.0,55.0
547.5,61.0
548.0,61.0
548.25,59.0
1646/3,58.0
549.0,61.0
549.5,59.0
1652/3,56.0
1658/3,59.0
553.5,56.0
553.75,61.0
1664/3,59.0
1666/3,58.0
1667/3,59.0
555.75,58.0
566.75,56.0
567.25,58.0
1703/3,59.0
568.0,61.0
568.5,63.0
1709/3,63.0
572.75,63.0
573.25,63.0
573.5,61.0
574.0,59.0
1723/3,63.0
574.75,61.0
575.25,58.0
576.0,55.0
1756/3,61.0
585.75,61.0
586.25,59.0
586.5,58.0
587.0,61.0
1762/3,59.0
588.5,56.0
590.5,59.0
1774/3,56.0
591.75,56.0
593.0,54.0
593.25,56.0
