beats,note_index
5.0,79.0
8.25,80.0
8.5,79.0
9.0,77.0
9.5,75.0
10.0,77.0
11.0,82.0
34/3,82.0
14.0,84.0
14.5,86.0
15.0,87.0
55/3,87.0
19.0,86.0
59/3,84.0
20.25,82.0
70/3,82.0
24.0,82.0
74/3,89.0
25.25,87.0
85/3,75.0
29.0,75.0
89/3,84.0
91/3,82.0
33.5,70.0
34.0,70.0
34.75,79.0
106/3,77.0
39.0,70.0
39.75,77.0
121/3,75.0
44.25,82.0
45.0,89.0
45.5,87.0
49.25,70.0
50.0,75.0
50.5,75.0
51.75,75.0
157/3,77.0
53.0,77.0
163/3,77.0
55.0,82.0
167/3,79.0
56.5,77.0
57.0,75.0
60.0,70.0
182/3,75.0
61.25,75.0
62.5,75.0
63.0,77.0
63.75,77.0
65.0,79.0
197/3,80.0
199/3,79.0
69.5,70.0
70.0,70.0
211/3,75.0
70.75,75.0
72.0,75.0
218/3,75.0
73.0,77.0
73.25,77.0
74.5,77.0
75.0,82.0
75.75,79.0
76.75,77.0
77.0,75.0
80.25,79.0
80.5,82.0
81.0,84.0
81.5,84.0
82.75,84.0
250/3,87.0
84.0,87.0
254/3,87.0
85.25,87.0
85.75,84.0
86.0,82.0
269/3,82.0
271/3,89.0
272/3,87.0
94.75,75.0
286/3,84.0
287/3,82.0
96.0,82.0
99.75,70.0
301/3,79.0
101.0,77.0
103.0,77.0
311/3,77.0
105.5,75.0
105.75,74.0
106.75,72.0
110.0,82.0
110.5,89.0
111.0,87.0
111.75,87.0
341/3,75.0
115.0,84.0
347/3,82.0
117.0,82.0
120.0,70.0
362/3,79.0
121.25,77.0
123.0,77.0
123.75,77.0
125.0,75.0
377/3,77.0
379/3,75.0
130.0,70.0
130.75,75.0
394/3,75.0
398/3,75.0
133.25,77.0
134.0,77.0
135.0,77.0
135.75,82.0
409/3,79.0
412/3,77.0
413/3,75.0
141.0,70.0
141.5,75.0
142.0,75.0
430/3,75.0
144.0,77.0
434/3,77.0
146.0,79.0
146.25,80.0
147.0,79.0
451/3,70.0
151.0,70.0
151.25,75.0
455/3,75.0
153.0,75.0
153.5,75.0
153.75,77.0
154.0,77.0
466/3,77.0
156.0,82.0
470/3,79.0
473/3,77.0
158.0,75.0
161.0,79.0
484/3,82.0
485/3,84.0
487/3,84.0
491/3,84.0
164.25,87.0
165.0,87.0
165.5,87.0
166.0,87.0
166.5,84.0
166.75,82.0
170.5,82.0
171.0,89.0
171.5,87.0
517/3,87.0
527/3,75.0
176.25,84.0
176.75,82.0
177.5,82.0
542/3,70.0
181.25,79.0
182.0,77.0
183.75,77.0
553/3,77.0
559/3,75.0
187.0,74.0
563/3,72.0
190.75,82.0
574/3,89.0
192.0,87.0
578/3,87.0
195.75,75.0
589/3,84.0
197.0,82.0
593/3,82.0
201.0,70.0
201.5,79.0
202.0,77.0
204.0,77.0
614/3,77.0
206.5,75.0
207.0,77.0
207.0,75.0
212.25,79.0
646/3,80.0
647/3,79.0
216.0,77.0
650/3,75.0
217.25,77.0
218.25,82.0
218.5,82.0
221.0,84.0
665/3,86.0
667/3,87.0
225.5,87.0
226.75,86.0
227.0,84.0
682/3,82.0
685/3,80.0
686/3,79.0
230.5,82.0
231.0,82.0
231.0,82.0
231.75,89.0
697/3,87.0
233.0,87.0
707/3,75.0
236.0,75.0
236.25,75.0
237.0,84.0
237.5,82.0
715/3,80.0
238.75,79.0
241.25,80.0
242.0,79.0
242.5,77.0
737/3,77.0
739/3,77.0
740/3,79.0
247.0,77.0
247.25,75.0
743/3,77.0
758/3,79.0
255.75,80.0
256.0,79.0
769/3,77.0
772/3,75.0
773/3,77.0
776/3,82.0
259.0,82.0
261.5,84.0
262.0,86.0
262.75,87.0
266.0,87.0
266.5,86.0
267.0,84.0
