beats,note_index
0.0,72.0
8/3,67.0
10/3,69.0
16/3,64.0
20/3,64.0
22/3,67.0
23/3,62.0
16.0,62.0
52/3,64.0
53/3,67.0
18.0,64.0
64/3,67.0
22.0,69.0
68/3,71.0
70/3,67.0
71/3,67.0
24.0,64.0
32.0,72.0
104/3,67.0
106/3,69.0
112/3,64.0
116/3,64.0
118/3,67.0
119/3,62.0
48.0,62.0
148/3,64.0
149/3,67.0
50.0,64.0
158/3,69.0
160/3,67.0
54.0,69.0
164/3,71.0
166/3,67.0
167/3,67.0
56.0,69.0
70.0,64.0
212/3,64.0
214/3,64.0
218/3,64.0
220/3,64.0
74.0,67.0
223/3,69.0
224/3,67.0
226/3,62.0
86.0,62.0
260/3,62.0
262/3,62.0
266/3,62.0
268/3,62.0
90.0,67.0
271/3,67.0
272/3,64.0
274/3,64.0
102.0,69.0
308/3,69.0
310/3,69.0
314/3,69.0
105.0,69.0
316/3,71.0
106.0,69.0
320/3,67.0
322/3,64.0
323/3,67.0
118.0,69.0
355/3,69.0
356/3,69.0
120.0,69.0
362/3,69.0
364/3,69.0
367/3,72.0
368/3,72.0
123.0,71.0
370/3,71.0
416/3,72.0
418/3,69.0
419/3,67.0
140.0,69.0
424/3,64.0
142.0,67.0
427/3,69.0
428/3,69.0
448/3,67.0
150.0,67.0
452/3,67.0
152.0,67.0
457/3,69.0
458/3,67.0
153.0,64.0
460/3,64.0
160.0,62.0
482/3,62.0
484/3,62.0
162.0,60.0
487/3,62.0
488/3,60.0
163.0,57.0
170.0,69.0
511/3,69.0
512/3,67.0
172.0,69.0
518/3,67.0
520/3,64.0
544/3,72.0
182.0,69.0
547/3,67.0
548/3,69.0
184.0,64.0
554/3,67.0
185.0,69.0
556/3,69.0
192.0,67.0
578/3,67.0
580/3,67.0
584/3,67.0
195.0,69.0
586/3,67.0
587/3,64.0
196.0,64.0
608/3,74.0
610/3,74.0
204.0,74.0
614/3,72.0
205.0,74.0
616/3,72.0
617/3,69.0
638/3,69.0
213.0,71.0
640/3,72.0
644/3,71.0
646/3,69.0
647/3,67.0
216.0,69.0
224.0,74.0
674/3,74.0
676/3,74.0
226.0,72.0
679/3,74.0
680/3,72.0
227.0,69.0
234.0,69.0
703/3,71.0
704/3,72.0
712/3,71.0
716/3,69.0
718/3,67.0
240.0,69.0
