beats,note_index
21.0,72.0
23.0,74.0
70/3,77.0
24.0,69.0
24.75,72.0
82/3,72.0
27.75,69.0
28.25,67.0
86/3,67.0
29.0,69.0
29.5,72.0
30.0,69.0
30.5,67.0
31.0,64.0
31.75,67.0
32.25,62.0
98/3,60.0
35.25,65.0
110/3,67.0
37.0,69.0
38.0,72.0
39.0,74.0
39.75,69.0
40.0,67.0
122/3,65.0
41.0,67.0
127/3,62.0
43.25,72.0
44.0,72.0
44.5,69.0
45.0,69.0
45.5,67.0
46.0,67.0
148/3,72.0
51.0,74.0
155/3,77.0
52.0,69.0
53.0,72.0
167/3,72.0
56.0,69.0
56.5,67.0
57.0,67.0
172/3,69.0
57.75,72.0
58.25,69.0
176/3,67.0
59.0,64.0
60.0,67.0
60.5,64.0
61.0,62.0
63.5,65.0
65.0,67.0
65.25,69.0
66.0,72.0
67.0,74.0
68.0,79.0
205/3,76.0
69.0,74.0
69.25,77.0
69.75,69.0
71.5,72.0
72.0,72.0
217/3,74.0
72.75,69.0
73.25,67.0
221/3,69.0
74.0,72.0
233/3,77.0
78.5,76.0
79.0,79.0
238/3,74.0
257/3,69.0
86.0,76.0
86.5,74.0
262/3,69.0
87.75,67.0
88.25,69.0
89.0,65.0
278/3,67.0
93.5,69.0
283/3,72.0
95.25,74.0
96.0,79.0
290/3,76.0
97.0,74.0
97.5,77.0
98.0,77.0
295/3,69.0
302/3,72.0
101.0,72.0
102.0,69.0
307/3,74.0
102.75,72.0
103.25,67.0
311/3,69.0
104.0,72.0
106.0,62.0
106.75,72.0
107.25,72.0
323/3,72.0
108.0,69.0
108.5,67.0
109.0,62.0
328/3,65.0
113.0,77.0
114.0,76.0
114.25,79.0
114.75,74.0
121.0,69.0
364/3,76.0
121.75,74.0
368/3,69.0
123.0,67.0
123.5,69.0
373/3,65.0
128.0,67.0
129.0,69.0
129.75,72.0
392/3,74.0
131.5,79.0
132.0,76.0
397/3,74.0
132.75,77.0
133.25,77.0
401/3,69.0
136.0,72.0
409/3,72.0
137.25,69.0
413/3,74.0
138.0,72.0
138.5,67.0
139.0,69.0
418/3,72.0
141.0,62.0
142.0,72.0
142.5,72.0
143.0,72.0
430/3,69.0
144.0,67.0
144.25,62.0
144.75,62.0
437/3,65.0
593/3,72.0
598/3,74.0
200.0,77.0
200.25,69.0
201.0,72.0
204.0,72.0
204.25,69.0
204.75,67.0
205.0,67.0
617/3,69.0
206.0,72.0
206.5,69.0
207.0,67.0
622/3,64.0
208.25,67.0
626/3,62.0
209.0,60.0
211.75,65.0
213.0,67.0
213.5,69.0
643/3,72.0
215.25,74.0
216.0,69.0
650/3,67.0
217.0,65.0
217.5,67.0
219.0,62.0
219.75,72.0
662/3,72.0
221.0,69.0
221.5,69.0
222.0,67.0
667/3,67.0
226.0,72.0
683/3,74.0
228.0,77.0
228.5,69.0
688/3,72.0
232.0,72.0
232.5,69.0
233.0,67.0
700/3,67.0
234.0,69.0
234.25,72.0
234.75,69.0
235.0,67.0
707/3,64.0
236.5,67.0
237.0,64.0
712/3,62.0
240.0,65.0
724/3,67.0
241.75,69.0
728/3,72.0
243.5,74.0
733/3,79.0
245.0,76.0
245.25,74.0
245.75,77.0
246.0,69.0
248.0,72.0
745/3,72.0
249.0,74.0
249.25,69.0
249.75,67.0
250.0,69.0
752/3,72.0
254.0,77.0
255.0,76.0
255.5,79.0
256.0,74.0
262.0,69.0
262.5,76.0
263.0,74.0
264.0,69.0
264.25,67.0
264.75,69.0
797/3,65.0
269.0,67.0
270.0,69.0
271.0,72.0
271.75,74.0
818/3,79.0
273.0,76.0
273.5,74.0
274.0,77.0
823/3,77.0
275.0,69.0
277.0,72.0
277.5,72.0
835/3,69.0
279.0,74.0
279.25,72.0
279.75,67.0
280.0,69.0
842/3,72.0
847/3,62.0
283.25,72.0
851/3,72.0
284.0,72.0
284.5,69.0
285.0,67.0
285.5,62.0
286.0,65.0
868/3,77.0
290.25,76.0
290.75,79.0
291.0,74.0
892/3,69.0
297.75,76.0
298.25,74.0
299.0,69.0
299.5,67.0
300.0,69.0
301.0,65.0
913/3,67.0
305.25,69.0
306.0,72.0
307.0,74.0
308.0,79.0
925/3,76.0
309.0,74.0
309.25,77.0
309.75,77.0
310.0,69.0
937/3,72.0
312.75,72.0
941/3,69.0
314.0,74.0
314.5,72.0
315.0,67.0
315.5,69.0
316.0,72.0
953/3,62.0
318.5,72.0
319.0,72.0
958/3,72.0
320.0,69.0
320.25,67.0
320.75,62.0
321.0,62.0
322.0,65.0
324.75,77.0
977/3,76.0
326.0,79.0
326.5,74.0
998/3,69.0
333.0,76.0
333.5,74.0
1003/3,69.0
335.0,67.0
335.25,69.0
336.0,65.0
339.0,67.0
340.0,72.0
1022/3,72.0
341.0,69.0
341.5,67.0
342.0,62.0
1027/3,64.0
346.0,69.0
347.0,72.0
348.75,74.0
350.0,79.0
351.0,79.0
353.0,74.0
1063/3,77.0
