beats,note_index
0.0,59.0
0.5,59.0
1.0,59.0
7/3,59.0
2.75,61.0
3.5,63.0
4.25,59.0
6.0,59.0
6.5,58.0
22/3,66.0
25/3,66.0
9.25,61.0
29/3,63.0
17.5,63.0
18.0,61.0
18.5,63.0
19.0,61.0
61/3,59.0
23.5,64.0
24.0,63.0
24.5,59.0
76/3,56.0
25.75,56.0
26.75,54.0
35.0,59.0
35.5,59.0
36.0,59.0
112/3,59.0
37.75,61.0
115/3,61.0
38.75,63.0
39.25,59.0
41.0,59.0
41.5,58.0
42.5,66.0
130/3,66.0
133/3,63.0
44.75,68.0
45.25,66.0
53.5,63.0
54.0,63.0
54.5,61.0
55.0,59.0
55.75,68.0
169/3,68.0
58.25,59.0
176/3,58.0
59.5,66.0
60.0,66.0
205/3,66.0
68.75,68.0
69.25,71.0
209/3,71.0
70.25,71.0
212/3,71.0
71.5,66.0
72.0,68.0
73.0,66.0
86.75,66.0
87.25,66.0
263/3,64.0
88.25,63.0
266/3,64.0
89.0,66.0
90.0,68.0
90.5,66.0
274/3,63.0
92.75,66.0
281/3,68.0
94.25,66.0
95.0,61.0
102.5,59.0
103.0,71.0
310/3,70.0
103.75,68.0
104.5,66.0
105.25,63.0
106.25,66.0
114.5,59.0
115.0,71.0
346/3,70.0
115.75,68.0
116.5,66.0
117.25,63.0
353/3,66.0
119.5,63.0
120.25,61.0
121.0,59.0
364/3,61.0
367/3,63.0
122.75,68.0
371/3,63.0
125.0,61.0
133.0,66.0
400/3,66.0
133.75,64.0
403/3,63.0
134.75,64.0
135.25,66.0
136.25,68.0
410/3,66.0
137.5,63.0
139.0,66.0
139.75,68.0
421/3,66.0
141.25,61.0
446/3,59.0
149.0,71.0
149.5,73.0
150.0,70.0
452/3,66.0
454/3,63.0
457/3,68.0
152.75,66.0
482/3,59.0
161.0,71.0
161.5,70.0
162.0,68.0
488/3,66.0
490/3,63.0
163.75,66.0
497/3,63.0
500/3,61.0
167.5,59.0
168.5,61.0
177.25,64.0
533/3,63.0
178.25,59.0
180.0,56.0
181.0,59.0
587/3,66.0
196.25,66.0
590/3,64.0
197.0,63.0
197.5,64.0
198.0,66.0
199.0,68.0
598/3,66.0
601/3,63.0
605/3,66.0
608/3,68.0
203.0,66.0
204.0,61.0
634/3,59.0
211.75,71.0
637/3,70.0
212.75,68.0
641/3,66.0
644/3,63.0
646/3,66.0
670/3,59.0
223.75,71.0
673/3,70.0
224.75,68.0
225.25,66.0
226.25,63.0
680/3,66.0
228.5,63.0
229.25,61.0
229.75,59.0
691/3,61.0
231.25,63.0
695/3,68.0
698/3,66.0
233.5,63.0
234.0,61.0
241.75,66.0
727/3,66.0
242.75,64.0
243.25,63.0
731/3,64.0
244.25,66.0
245.0,68.0
245.5,66.0
246.5,63.0
745/3,66.0
249.25,68.0
749/3,66.0
752/3,61.0
257.5,59.0
258.0,71.0
258.5,73.0
259.0,70.0
779/3,66.0
781/3,63.0
261.25,68.0
262.25,66.0
269.5,59.0
270.0,71.0
270.5,70.0
271.0,68.0
815/3,66.0
817/3,63.0
272.75,66.0
824/3,63.0
275.5,61.0
276.5,59.0
832/3,61.0
286.25,64.0
860/3,63.0
287.0,59.0
289.0,56.0
289.75,59.0
