beats,note_index
0.0,69.0
2/3,69.0
1.0,69.0
4/3,66.0
5/3,69.0
2.0,66.0
8/3,78.0
8.0,76.0
26/3,76.0
28/3,71.0
10.0,73.0
16.0,76.0
49/3,73.0
50/3,73.0
17.0,73.0
52/3,71.0
18.0,71.0
56/3,73.0
24.0,73.0
74/3,69.0
76/3,66.0
80/3,66.0
40.0,66.0
121/3,69.0
122/3,66.0
41.0,66.0
124/3,73.0
125/3,71.0
42.0,73.0
127/3,76.0
128/3,66.0
130/3,66.0
44.0,73.0
136/3,66.0
137/3,69.0
46.0,66.0
139/3,66.0
140/3,61.0
142/3,61.0
48.0,64.0
146/3,66.0
148/3,66.0
160/3,66.0
161/3,69.0
54.0,66.0
163/3,66.0
164/3,73.0
55.0,71.0
166/3,73.0
167/3,76.0
56.0,66.0
170/3,66.0
172/3,73.0
176/3,66.0
59.0,69.0
178/3,66.0
179/3,66.0
60.0,61.0
182/3,61.0
184/3,64.0
62.0,66.0
188/3,66.0
200/3,73.0
206/3,66.0
208/3,73.0
72.0,66.0
218/3,69.0
73.0,69.0
220/3,71.0
221/3,71.0
74.0,69.0
223/3,66.0
224/3,61.0
226/3,66.0
76.0,69.0
80.0,73.0
82.0,66.0
248/3,71.0
256/3,61.0
86.0,61.0
259/3,61.0
260/3,69.0
87.0,69.0
262/3,69.0
263/3,71.0
88.0,69.0
266/3,66.0
268/3,66.0
280/3,73.0
296/3,71.0
99.0,73.0
298/3,71.0
299/3,73.0
100.0,71.0
302/3,76.0
101.0,78.0
112.0,73.0
340/3,71.0
114.0,66.0
344/3,71.0
346/3,73.0
116.0,73.0
120.0,61.0
362/3,66.0
121.0,69.0
364/3,66.0
365/3,69.0
122.0,66.0
367/3,66.0
368/3,66.0
370/3,66.0
371/3,76.0
124.0,69.0
128.0,73.0
388/3,71.0
130.0,66.0
392/3,71.0
394/3,73.0
132.0,73.0
136.0,69.0
410/3,66.0
137.0,69.0
412/3,66.0
413/3,69.0
138.0,66.0
415/3,61.0
416/3,69.0
418/3,71.0
140.0,71.0
440/3,73.0
148.0,76.0
446/3,78.0
454/3,73.0
152.0,76.0
458/3,71.0
460/3,73.0
160.0,73.0
484/3,76.0
162.0,78.0
494/3,80.0
496/3,76.0
166.0,71.0
500/3,73.0
520/3,73.0
174.0,73.0
174.75,71.0
175.0,73.0
526/3,66.0
176.0,71.0
536/3,66.0
538/3,66.0
180.0,61.0
180.75,66.0
544/3,69.0
560/3,66.0
188.0,61.0
188.75,64.0
568/3,69.0
190.0,69.0
190.75,71.0
574/3,69.0
192.0,64.0
196.0,69.0
196.75,66.0
592/3,66.0
616/3,78.0
