beats,note_index
272/3,71.0
278/3,68.0
280/3,66.0
284/3,63.0
286/3,61.0
96.0,59.0
100.0,63.0
302/3,66.0
304/3,71.0
310/3,71.0
104.0,73.0
105.0,75.0
316/3,73.0
106.0,68.0
320/3,66.0
112.0,71.0
114.0,73.0
346/3,71.0
116.0,68.0
350/3,66.0
352/3,68.0
364/3,66.0
122.0,68.0
368/3,71.0
370/3,63.0
374/3,66.0
376/3,61.0
379/3,63.0
380/3,61.0
382/3,59.0
128.0,61.0
400/3,63.0
406/3,66.0
136.0,68.0
412/3,66.0
138.0,68.0
416/3,66.0
418/3,63.0
140.0,61.0
424/3,59.0
428/3,63.0
430/3,66.0
144.0,71.0
145.0,71.0
436/3,71.0
146.0,71.0
440/3,73.0
442/3,75.0
148.0,73.0
446/3,71.0
448/3,68.0
464/3,68.0
467/3,71.0
156.0,73.0
470/3,75.0
472/3,71.0
476/3,70.0
478/3,68.0
160.0,66.0
161.0,68.0
484/3,68.0
162.0,66.0
488/3,63.0
496/3,61.0
166.0,61.0
502/3,68.0
168.0,66.0
506/3,63.0
508/3,61.0
512/3,59.0
176.0,66.0
530/3,68.0
532/3,71.0
178.0,68.0
536/3,71.0
180.0,73.0
181.0,75.0
544/3,75.0
556/3,73.0
186.0,75.0
560/3,73.0
566/3,66.0
568/3,68.0
572/3,71.0
574/3,75.0
192.0,73.0
196.0,66.0
590/3,68.0
592/3,71.0
198.0,71.0
598/3,68.0
200.0,73.0
604/3,73.0
202.0,75.0
608/3,73.0
614/3,71.0
616/3,68.0
208.0,71.0
209.0,71.0
628/3,68.0
210.0,71.0
632/3,73.0
634/3,75.0
212.0,75.0
638/3,68.0
640/3,66.0
652/3,66.0
218.0,68.0
656/3,71.0
658/3,71.0
662/3,68.0
664/3,71.0
668/3,73.0
671/3,75.0
224.0,75.0
228.0,73.0
686/3,75.0
688/3,78.0
694/3,75.0
232.0,73.0
700/3,73.0
234.0,75.0
704/3,73.0
707/3,75.0
236.0,73.0
710/3,71.0
712/3,68.0
240.0,66.0
722/3,66.0
242.0,63.0
728/3,66.0
244.0,68.0
736/3,75.0
246.0,73.0
248.0,71.0
748/3,68.0
752/3,71.0
