beats,note_index
0.0,54.0
0.75,61.0
5/3,61.0
7/3,59.0
2.75,61.0
3.25,59.0
4.0,57.0
19/3,56.0
7.25,54.0
23/3,56.0
8.0,54.0
8.75,52.0
29/3,49.0
16.0,54.0
16.75,61.0
53/3,61.0
55/3,59.0
18.75,61.0
19.25,57.0
20.75,59.0
65/3,61.0
67/3,64.0
23.25,66.0
71/3,64.0
24.0,64.0
24.75,61.0
91/3,54.0
31.25,61.0
95/3,61.0
32.0,61.0
32.75,59.0
33.25,61.0
101/3,59.0
103/3,57.0
36.75,56.0
113/3,54.0
38.0,56.0
115/3,54.0
39.25,52.0
40.0,49.0
47.25,52.0
48.0,52.0
48.75,54.0
149/3,57.0
50.75,54.0
51.25,59.0
155/3,61.0
52.0,59.0
161/3,52.0
163/3,49.0
55.25,57.0
167/3,56.0
56.0,54.0
187/3,64.0
63.25,64.0
64.0,61.0
64.75,64.0
197/3,66.0
68.0,64.0
68.75,61.0
209/3,66.0
211/3,66.0
71.25,61.0
215/3,59.0
72.0,59.0
233/3,59.0
78.0,61.0
235/3,64.0
79.25,64.0
239/3,66.0
80.0,61.0
80.75,61.0
81.25,64.0
245/3,66.0
247/3,61.0
82.75,59.0
83.25,59.0
253/3,59.0
84.75,57.0
257/3,57.0
87.25,59.0
263/3,57.0
88.0,61.0
283/3,64.0
95.25,64.0
96.0,61.0
96.75,64.0
293/3,66.0
100.0,64.0
100.75,61.0
305/3,66.0
307/3,66.0
103.25,61.0
311/3,59.0
104.0,59.0
329/3,59.0
110.0,61.0
331/3,64.0
111.25,64.0
335/3,66.0
112.0,61.0
112.75,64.0
113.25,64.0
341/3,66.0
343/3,61.0
114.75,59.0
115.25,59.0
349/3,59.0
116.75,64.0
353/3,61.0
119.25,69.0
359/3,68.0
120.0,66.0
389/3,54.0
391/3,61.0
131.25,61.0
132.0,59.0
397/3,61.0
132.75,59.0
401/3,57.0
136.0,56.0
136.75,54.0
413/3,54.0
415/3,52.0
139.25,49.0
437/3,54.0
439/3,61.0
147.25,61.0
148.0,59.0
445/3,61.0
148.75,57.0
451/3,59.0
151.25,61.0
152.0,64.0
152.75,66.0
153.25,64.0
461/3,64.0
463/3,61.0
160.0,54.0
160.75,61.0
161.25,61.0
485/3,61.0
487/3,59.0
162.75,61.0
163.25,59.0
164.0,57.0
499/3,56.0
167.25,54.0
503/3,56.0
168.0,56.0
168.75,54.0
169.25,52.0
509/3,49.0
176.75,52.0
533/3,52.0
535/3,54.0
179.25,57.0
541/3,54.0
180.75,59.0
181.25,61.0
545/3,59.0
183.25,52.0
184.0,49.0
184.75,57.0
185.25,56.0
557/3,54.0
192.0,64.0
192.75,64.0
581/3,61.0
583/3,64.0
195.25,66.0
593/3,64.0
595/3,61.0
199.25,66.0
200.0,66.0
200.75,61.0
201.25,59.0
605/3,59.0
207.25,59.0
623/3,61.0
208.0,64.0
208.75,64.0
209.25,66.0
629/3,61.0
631/3,61.0
210.75,64.0
211.25,66.0
212.0,61.0
637/3,59.0
212.75,59.0
214.0,59.0
643/3,57.0
215.25,57.0
216.75,59.0
217.25,57.0
653/3,61.0
224.0,64.0
224.75,64.0
677/3,61.0
679/3,64.0
227.25,66.0
689/3,64.0
691/3,61.0
231.25,66.0
232.0,66.0
232.75,61.0
233.25,59.0
701/3,59.0
239.25,59.0
719/3,61.0
240.0,64.0
240.75,64.0
241.25,66.0
725/3,61.0
727/3,64.0
242.75,64.0
243.25,66.0
244.0,61.0
733/3,59.0
244.75,59.0
739/3,52.0
247.25,49.0
248.75,57.0
249.25,56.0
749/3,54.0
259.25,64.0
260.0,64.0
260.75,61.0
785/3,64.0
787/3,66.0
264.75,64.0
797/3,61.0
799/3,66.0
267.25,66.0
268.0,61.0
805/3,59.0
268.75,59.0
823/3,59.0
274.75,61.0
275.25,64.0
276.0,64.0
829/3,66.0
276.75,61.0
833/3,61.0
278.0,64.0
835/3,66.0
279.25,61.0
839/3,59.0
280.0,59.0
281.25,59.0
845/3,57.0
847/3,57.0
284.0,59.0
853/3,57.0
284.75,61.0
291.25,64.0
292.0,64.0
292.75,61.0
881/3,64.0
883/3,66.0
296.75,64.0
893/3,61.0
895/3,66.0
299.25,66.0
300.0,61.0
901/3,59.0
300.75,59.0
919/3,59.0
306.75,61.0
307.25,64.0
308.0,64.0
925/3,66.0
308.75,61.0
929/3,64.0
310.0,64.0
931/3,66.0
311.25,61.0
935/3,59.0
312.0,59.0
941/3,52.0
943/3,49.0
316.0,57.0
949/3,56.0
316.75,54.0
327.25,64.0
328.0,61.0
332.75,69.0
1013/3,68.0
339.25,66.0
