beats,note_index
2/3,61.0
1.25,61.0
1.75,61.0
2.5,61.0
3.0,61.0
11/3,59.0
4.25,59.0
14/3,61.0
5.0,59.0
12.75,61.0
13.5,61.0
14.0,61.0
44/3,64.0
46/3,63.0
16.0,61.0
16.5,59.0
17.25,56.0
25.0,66.0
25.75,66.0
80/3,59.0
27.0,66.0
27.5,66.0
28.25,59.0
28.75,61.0
88/3,64.0
30.0,61.0
92/3,61.0
112/3,66.0
38.0,66.0
38.5,59.0
39.25,59.0
39.75,56.0
121/3,59.0
41.0,61.0
125/3,61.0
149/3,61.0
50.25,61.0
50.75,61.0
51.5,61.0
52.0,61.0
158/3,59.0
53.25,59.0
53.5,61.0
54.0,59.0
61.75,61.0
62.5,61.0
63.0,61.0
191/3,64.0
64.25,63.0
65.0,61.0
65.5,59.0
66.0,56.0
74.0,66.0
224/3,66.0
227/3,59.0
76.0,66.0
76.5,66.0
77.25,59.0
77.75,61.0
235/3,68.0
79.0,64.0
239/3,61.0
80.25,64.0
80.75,61.0
259/3,66.0
87.0,66.0
87.5,59.0
88.25,59.0
88.75,56.0
268/3,59.0
90.0,61.0
272/3,61.0
98.5,75.0
99.0,76.0
99.25,78.0
99.75,76.0
301/3,75.0
100.75,76.0
101.0,75.0
304/3,73.0
305/3,71.0
102.25,73.0
102.75,73.0
112.0,75.0
337/3,76.0
338/3,78.0
113.25,76.0
114.0,75.0
114.25,76.0
114.5,75.0
114.75,73.0
115.0,71.0
115.75,68.0
349/3,68.0
124.25,66.0
374/3,68.0
125.0,69.0
125.5,73.0
126.0,75.0
126.5,76.0
126.75,75.0
127.0,73.0
382/3,71.0
128.0,69.0
128.5,69.0
404/3,73.0
406/3,76.0
136.0,75.0
136.5,71.0
137.25,71.0
137.75,69.0
139.0,68.0
419/3,66.0
140.25,69.0
140.75,68.0
148.75,75.0
149.0,76.0
448/3,78.0
150.0,76.0
452/3,75.0
151.0,76.0
151.25,75.0
151.5,73.0
151.75,71.0
152.5,73.0
153.0,73.0
162.25,75.0
162.5,76.0
162.75,78.0
163.5,76.0
164.0,75.0
493/3,76.0
494/3,75.0
165.0,73.0
496/3,71.0
166.0,68.0
166.5,68.0
174.5,66.0
174.75,68.0
175.0,69.0
175.75,73.0
529/3,75.0
530/3,76.0
177.0,75.0
177.25,73.0
177.5,71.0
178.25,69.0
178.75,69.0
184.25,64.0
185.0,73.0
185.5,71.0
185.75,69.0
186.0,68.0
571/3,69.0
191.0,66.0
201.5,64.0
202.0,64.0
608/3,64.0
203.25,64.0
204.0,64.0
204.5,63.0
205.0,61.0
205.75,59.0
641/3,64.0
214.25,64.0
215.0,64.0
215.5,66.0
216.0,64.0
216.75,63.0
652/3,63.0
653/3,61.0
218.0,56.0
226.0,66.0
226.5,66.0
227.25,59.0
227.75,66.0
685/3,66.0
229.0,59.0
689/3,61.0
230.25,68.0
230.75,64.0
231.5,61.0
232.0,64.0
698/3,61.0
238.25,66.0
238.75,66.0
718/3,59.0
240.0,59.0
722/3,56.0
241.25,59.0
241.75,61.0
242.5,61.0
751/3,75.0
250.75,76.0
251.0,78.0
755/3,76.0
252.25,75.0
252.5,76.0
252.75,75.0
253.25,73.0
253.5,71.0
254.0,73.0
764/3,73.0
264.0,75.0
264.25,76.0
264.5,78.0
265.0,76.0
265.75,75.0
266.0,76.0
799/3,75.0
800/3,73.0
267.0,71.0
267.5,68.0
268.25,68.0
276.0,66.0
276.5,68.0
276.75,69.0
832/3,73.0
278.0,75.0
278.25,76.0
278.5,75.0
279.0,73.0
279.25,71.0
279.75,69.0
841/3,69.0
286.5,73.0
287.25,76.0
287.75,75.0
865/3,71.0
289.0,71.0
869/3,69.0
290.75,68.0
291.5,66.0
292.0,69.0
878/3,68.0
902/3,75.0
301.0,76.0
301.25,78.0
301.75,76.0
302.5,75.0
302.75,76.0
303.0,75.0
910/3,73.0
911/3,71.0
304.25,73.0
305.0,73.0
314.0,75.0
943/3,76.0
944/3,78.0
946/3,76.0
316.0,75.0
316.25,76.0
316.5,75.0
316.75,73.0
317.25,71.0
317.75,68.0
955/3,68.0
979/3,66.0
980/3,68.0
327.0,69.0
327.5,73.0
328.25,75.0
328.5,76.0
328.75,75.0
329.0,73.0
988/3,71.0
330.0,69.0
992/3,69.0
336.0,64.0
336.75,73.0
1012/3,71.0
1013/3,69.0
338.0,68.0
342.25,64.0
342.75,66.0
353.25,64.0
354.0,64.0
354.5,64.0
355.0,64.0
355.75,64.0
1069/3,63.0
357.0,61.0
357.5,59.0
365.5,64.0
366.0,64.0
366.75,64.0
1102/3,66.0
368.0,64.0
368.5,63.0
369.25,63.0
369.5,61.0
369.75,56.0
377.75,66.0
1135/3,66.0
379.0,59.0
1139/3,66.0
380.25,66.0
380.75,59.0
381.5,61.0
382.0,68.0
1148/3,64.0
383.25,61.0
384.0,64.0
384.5,61.0
390.0,66.0
1172/3,66.0
391.25,59.0
391.75,59.0
392.5,56.0
393.0,59.0
1181/3,61.0
394.25,61.0
402.25,64.0
402.75,64.0
403.5,64.0
404.0,64.0
1214/3,64.0
1216/3,63.0
406.0,61.0
406.5,59.0
414.5,64.0
415.0,64.0
415.75,64.0
1249/3,66.0
417.0,64.0
417.5,63.0
418.25,63.0
418.5,61.0
418.75,56.0
426.75,66.0
1282/3,66.0
428.0,59.0
428.5,66.0
429.25,66.0
429.75,59.0
1291/3,61.0
431.0,68.0
1295/3,64.0
432.25,61.0
432.75,64.0
433.5,61.0
439.0,66.0
1319/3,66.0
440.25,59.0
440.75,59.0
441.5,56.0
442.0,59.0
1328/3,61.0
443.25,61.0
451.25,64.0
451.75,64.0
452.5,64.0
453.0,64.0
1361/3,64.0
454.25,63.0
455.0,61.0
455.5,59.0
463.5,64.0
464.0,64.0
1394/3,64.0
1396/3,66.0
466.0,64.0
466.5,63.0
467.25,63.0
467.5,61.0
467.75,56.0
475.75,66.0
1429/3,66.0
477.0,59.0
477.5,66.0
478.25,66.0
478.75,59.0
1438/3,61.0
480.0,68.0
1442/3,64.0
481.25,61.0
481.75,64.0
482.5,61.0
488.0,66.0
488.5,66.0
489.25,59.0
489.75,59.0
1471/3,56.0
491.0,59.0
1475/3,61.0
492.25,61.0
500.25,64.0
500.75,64.0
501.5,64.0
502.0,64.0
1508/3,64.0
503.25,63.0
504.0,61.0
504.5,59.0
512.5,64.0
513.0,64.0
1541/3,64.0
514.25,66.0
515.0,64.0
515.5,63.0
516.0,63.0
516.5,61.0
516.75,56.0
1574/3,66.0
1576/3,66.0
526.0,59.0
526.5,66.0
527.25,66.0
527.75,59.0
1585/3,61.0
529.0,68.0
1589/3,64.0
530.25,61.0
530.75,64.0
531.5,61.0
537.0,66.0
537.5,66.0
538.25,59.0
538.75,59.0
1618/3,56.0
540.0,59.0
1622/3,61.0
541.25,61.0
