beats,note_index
3.5,71.0
4.5,71.0
6.25,76.0
7.0,74.0
8.0,73.0
25/3,74.0
8.75,71.0
10.5,69.0
11.0,71.0
11.5,68.0
12.0,69.0
37/3,69.0
12.75,66.0
41/3,64.0
14.0,66.0
21.25,66.0
65/3,66.0
22.5,71.0
23.0,71.0
23.75,69.0
74/3,69.0
25.25,66.0
25.5,66.0
26.0,64.0
26.5,64.0
28.25,63.0
29.5,64.0
30.0,66.0
92/3,67.0
31.0,66.0
94/3,64.0
31.75,64.0
38.75,66.0
40.25,68.0
40.5,66.0
41.5,64.0
127/3,66.0
42.75,62.0
131/3,64.0
44.0,66.0
45.0,64.0
46.0,71.0
47.25,73.0
143/3,71.0
48.5,69.0
49.5,69.0
49.75,68.0
50.75,69.0
51.25,69.0
51.75,67.0
52.0,66.0
172/3,71.0
57.75,74.0
58.25,78.0
60.0,76.0
60.5,78.0
61.0,76.0
184/3,74.0
61.75,71.0
63.5,74.0
64.0,76.0
64.5,74.0
64.75,71.0
196/3,69.0
67.0,71.0
67.5,74.0
68.0,71.0
205/3,69.0
68.75,69.0
69.25,66.0
70.25,64.0
70.5,66.0
233/3,74.0
79.0,73.0
79.5,71.0
241/3,69.0
81.25,69.0
245/3,68.0
81.75,69.0
82.0,66.0
82.5,64.0
83.0,64.0
254/3,71.0
256/3,78.0
85.5,76.0
86.0,74.0
86.5,73.0
87.0,71.0
262/3,69.0
87.75,71.0
88.25,71.0
98.0,74.0
295/3,76.0
98.75,78.0
101.5,76.0
307/3,78.0
105.0,76.0
106.0,78.0
119.0,66.0
119.5,69.0
120.0,73.0
368/3,71.0
123.5,73.0
126.25,71.0
127.0,73.0
421/3,62.0
140.75,64.0
141.25,66.0
143.75,64.0
434/3,66.0
442/3,64.0
148.25,66.0
