beats,note_index
0.0,78.0
1.75,81.0
8/3,86.0
3.5,85.0
5.0,83.0
16/3,83.0
7.0,81.0
8.0,81.0
8.5,83.0
9.0,85.0
9.75,83.0
10.25,81.0
32/3,78.0
12.5,83.0
40/3,81.0
14.25,79.0
15.5,79.0
16.0,81.0
17.0,83.0
17.75,81.0
56/3,79.0
19.0,78.0
19.5,76.0
64/3,73.0
68/3,71.0
23.0,69.0
24.0,71.0
25.0,74.0
28.5,57.0
30.25,62.0
31.0,64.0
32.0,66.0
100/3,67.0
33.75,66.0
104/3,62.0
35.5,64.0
112/3,62.0
38.25,59.0
39.0,62.0
128/3,57.0
44.5,62.0
136/3,64.0
46.25,66.0
47.0,66.0
47.5,67.0
48.0,69.0
49.0,62.0
49.75,67.0
51.0,66.0
51.5,69.0
52.5,64.0
53.0,66.0
160/3,64.0
57.0,66.0
176/3,69.0
59.5,74.0
60.5,73.0
61.75,71.0
62.25,71.0
64.0,69.0
65.0,69.0
196/3,71.0
65.75,73.0
200/3,71.0
67.0,69.0
67.5,66.0
71.0,67.0
72.5,67.0
73.0,69.0
73.75,71.0
224/3,69.0
75.5,67.0
76.0,66.0
76.5,64.0
78.25,61.0
79.0,61.0
79.5,59.0
80.0,57.0
81.0,59.0
81.75,62.0
256/3,69.0
87.0,74.0
88.0,76.0
89.0,78.0
90.25,79.0
272/3,78.0
91.5,74.0
92.5,76.0
94.25,74.0
95.0,71.0
96.0,74.0
99.5,69.0
304/3,74.0
102.25,76.0
103.0,78.0
104.0,78.0
104.5,79.0
105.0,81.0
105.75,74.0
320/3,79.0
108.0,78.0
108.5,81.0
328/3,76.0
109.75,78.0
110.25,76.0
113.75,78.0
115.5,81.0
116.5,86.0
352/3,85.0
356/3,83.0
119.0,83.0
121.0,81.0
121.75,81.0
122.25,83.0
368/3,85.0
123.5,83.0
124.0,81.0
124.5,78.0
128.0,79.0
388/3,79.0
129.75,81.0
392/3,83.0
131.5,81.0
132.5,79.0
133.0,78.0
400/3,76.0
135.0,73.0
136.0,73.0
136.5,71.0
137.0,69.0
137.75,71.0
416/3,74.0
422/3,74.0
141.0,76.0
141.0,78.0
424/3,79.0
141.5,81.0
141.75,83.0
142.0,85.0
142.25,86.0
144.0,83.0
145.75,79.0
147.0,81.0
147.5,83.0
448/3,85.0
150.25,85.0
452/3,83.0
151.0,83.0
151.5,85.0
152.0,83.0
152.5,81.0
153.0,78.0
156.5,86.0
158.25,83.0
160.0,79.0
484/3,81.0
161.75,83.0
163.5,71.0
164.5,71.0
165.0,71.0
496/3,83.0
166.25,79.0
500/3,78.0
167.0,76.0
512/3,69.0
172.5,74.0
520/3,76.0
174.25,78.0
175.5,79.0
176.0,78.0
177.0,74.0
532/3,74.0
177.75,76.0
179.0,76.0
179.5,76.0
180.5,76.0
181.0,74.0
544/3,71.0
182.25,71.0
185.0,73.0
560/3,73.0
188.0,71.0
188.5,69.0
568/3,71.0
190.25,69.0
191.0,76.0
191.5,76.0
192.0,79.0
580/3,79.0
193.75,79.0
584/3,78.0
195.0,76.0
195.5,81.0
199.0,86.0
201.0,79.0
201.75,81.0
202.25,83.0
608/3,83.0
616/3,79.0
205.75,78.0
206.25,76.0
209.0,74.0
628/3,76.0
209.75,78.0
632/3,81.0
640/3,86.0
215.0,79.0
216.0,81.0
216.5,83.0
217.0,83.0
219.0,83.0
219.5,83.0
220.0,86.0
220.5,88.0
223.0,86.0
223.5,83.0
224.0,81.0
225.0,81.0
227.5,69.0
688/3,74.0
230.25,76.0
231.0,78.0
232.5,79.0
233.0,78.0
233.75,74.0
234.25,74.0
704/3,76.0
236.0,76.0
236.5,76.0
712/3,76.0
237.75,74.0
238.25,71.0
239.0,71.0
241.75,73.0
243.5,73.0
245.0,71.0
736/3,69.0
246.25,71.0
247.0,69.0
248.0,76.0
248.5,76.0
249.0,79.0
250.25,79.0
752/3,79.0
251.5,78.0
252.0,76.0
252.5,74.0
256.0,66.0
