beats,note_index
0.0,69.0
0.5,70.0
1.0,72.0
2.0,77.0
2.5,76.0
4.0,72.0
5.0,74.0
6.0,69.0
6.5,72.0
28.0,69.0
28.5,70.0
29.0,72.0
30.0,77.0
30.5,76.0
32.0,72.0
32.5,69.0
54.5,74.0
55.0,72.0
55.5,70.0
56.0,69.0
56.5,72.0
59.5,70.0
60.0,65.0
82.0,74.0
82.5,72.0
83.0,70.0
83.5,69.0
84.0,72.0
87.0,70.0
88.0,69.0
88.5,67.0
110.5,69.0
111.0,70.0
111.5,72.0
112.5,77.0
113.0,76.0
114.5,72.0
115.5,74.0
116.5,69.0
117.0,72.0
138.5,69.0
139.0,70.0
139.5,72.0
140.5,77.0
141.0,76.0
142.5,72.0
143.0,79.0
165.0,81.0
165.5,79.0
166.0,77.0
166.5,76.0
167.0,74.0
170.0,69.0
170.5,74.0
171.5,72.0
193.5,77.0
194.0,76.0
194.5,74.0
195.0,72.0
195.5,74.0
196.5,76.0
197.5,77.0
198.5,79.0
199.5,77.0
223.5,74.0
227.5,69.0
228.0,74.0
229.0,76.0
229.5,77.0
230.5,79.0
231.0,74.0
232.0,76.0
256.0,74.0
256.5,76.0
257.5,77.0
258.0,79.0
259.0,81.0
260.0,76.0
260.5,79.0
262.5,77.0
284.5,74.0
285.0,77.0
285.5,79.0
286.0,81.0
286.5,77.0
308.5,79.0
309.0,76.0
309.5,79.0
310.25,76.0
311.0,79.0
311.5,81.0
335.5,66.0
336.0,64.0
336.5,66.0
337.0,64.0
337.5,66.0
339.0,57.0
339.5,62.0
340.5,64.0
341.0,66.0
342.0,69.0
363.5,66.0
364.0,64.0
364.5,66.0
365.0,64.0
365.5,66.0
368.5,57.0
369.0,69.0
370.0,67.0
370.5,66.0
371.5,64.0
372.0,62.0
394.0,62.0
394.5,71.0
396.5,69.0
397.0,64.0
397.5,66.0
398.0,69.0
420.0,59.0
420.5,62.0
421.5,59.0
422.0,62.0
423.0,59.0
423.5,66.0
424.0,67.0
424.5,66.0
425.0,64.0
425.5,64.0
446.5,66.0
447.0,64.0
447.5,66.0
448.0,64.0
448.5,66.0
450.0,57.0
450.5,62.0
451.5,64.0
452.0,66.0
453.0,69.0
458.5,66.0
459.0,64.0
459.5,66.0
460.0,64.0
460.5,66.0
464.0,66.0
464.5,69.0
465.5,67.0
466.0,66.0
467.0,64.0
467.5,62.0
473.5,62.0
474.0,71.0
475.0,73.0
476.0,74.0
477.0,73.0
478.0,71.0
479.0,66.0
480.0,69.0
480.5,67.0
481.0,66.0
481.5,67.0
504.5,62.0
505.5,64.0
506.0,66.0
507.5,59.0
508.5,62.0
536.5,69.0
537.0,70.0
537.5,72.0
538.5,77.0
539.0,76.0
540.5,72.0
541.5,74.0
542.5,69.0
543.0,72.0
564.5,69.0
565.0,70.0
565.5,72.0
566.5,77.0
567.0,76.0
568.5,72.0
569.0,69.0
591.0,74.0
591.5,72.0
592.0,70.0
592.5,69.0
593.0,72.0
596.0,70.0
596.5,65.0
618.5,74.0
619.0,72.0
619.5,70.0
620.0,69.0
620.5,72.0
623.5,70.0
624.5,69.0
625.0,67.0
647.0,69.0
647.5,70.0
648.0,72.0
649.0,77.0
649.5,76.0
651.0,72.0
652.0,74.0
653.0,69.0
653.5,72.0
675.0,69.0
675.5,70.0
676.0,72.0
677.0,77.0
677.5,76.0
679.0,72.0
679.5,79.0
701.5,81.0
702.0,79.0
702.5,77.0
703.0,76.0
703.5,74.0
706.5,69.0
707.0,74.0
708.0,72.0
730.0,77.0
730.5,76.0
731.0,74.0
731.5,72.0
732.0,74.0
733.0,76.0
734.0,77.0
735.0,79.0
736.0,77.0
760.0,74.0
764.0,69.0
764.5,74.0
765.5,76.0
766.0,77.0
767.0,79.0
767.5,74.0
768.5,76.0
792.5,74.0
793.0,76.0
794.0,77.0
794.5,79.0
795.5,81.0
796.5,76.0
797.0,79.0
799.0,77.0
821.0,74.0
821.5,77.0
822.0,79.0
822.5,81.0
823.0,77.0
829.0,79.0
829.5,76.0
830.0,79.0
830.75,76.0
831.5,79.0
832.0,81.0
856.0,66.0
856.5,64.0
857.0,66.0
857.5,64.0
858.0,66.0
859.5,57.0
860.0,62.0
861.0,64.0
861.5,66.0
862.5,69.0
884.0,66.0
884.5,64.0
885.0,66.0
885.5,64.0
886.0,66.0
889.0,57.0
889.5,69.0
890.5,67.0
891.0,66.0
892.0,64.0
892.5,62.0
914.5,62.0
915.0,71.0
917.0,69.0
917.5,64.0
918.0,66.0
918.5,69.0
940.5,59.0
941.0,62.0
942.0,59.0
942.5,62.0
943.5,59.0
944.0,66.0
944.5,67.0
945.0,66.0
945.5,64.0
946.0,64.0
967.0,66.0
967.5,64.0
968.0,66.0
968.5,64.0
969.0,66.0
970.5,57.0
971.0,62.0
972.0,64.0
972.5,66.0
973.5,69.0
995.0,66.0
995.5,64.0
996.0,66.0
996.5,64.0
997.0,66.0
1000.0,66.0
1000.5,69.0
1001.5,67.0
1002.0,66.0
1003.0,64.0
1003.5,62.0
1025.5,62.0
1026.0,71.0
1027.0,73.0
1028.0,74.0
1029.0,73.0
1030.0,71.0
1031.0,66.0
1032.0,69.0
1032.5,67.0
1033.0,66.0
1033.5,67.0
1056.5,62.0
1057.5,64.0
1058.0,66.0
1059.5,59.0
