beats,note_index
4/3,67.0
1.75,67.0
2.75,72.0
3.25,72.0
14/3,74.0
5.5,74.0
6.5,72.0
22/3,74.0
9.25,67.0
65/3,70.0
22.25,72.0
23.0,70.0
24.0,72.0
25.0,70.0
76/3,72.0
26.75,70.0
83/3,63.0
86/3,65.0
29.5,67.0
137/3,67.0
46.25,67.0
47.0,72.0
47.5,72.0
49.0,74.0
49.75,74.0
50.75,72.0
155/3,67.0
53.5,67.0
66.0,70.0
66.5,72.0
67.25,72.0
67.75,70.0
205/3,67.0
209/3,65.0
70.25,67.0
70.75,67.0
71.5,65.0
72.0,60.0
74.75,67.0
75.25,67.0
227/3,67.0
76.25,65.0
230/3,65.0
77.0,62.0
77.5,62.0
90.0,67.0
90.5,67.0
274/3,72.0
91.75,72.0
93.25,74.0
94.25,74.0
95.0,72.0
96.0,74.0
97.75,67.0
331/3,70.0
110.75,72.0
335/3,70.0
338/3,72.0
113.5,70.0
114.0,72.0
346/3,70.0
349/3,63.0
117.25,65.0
118.25,67.0
403/3,67.0
134.75,67.0
407/3,72.0
136.25,72.0
137.5,74.0
138.5,74.0
418/3,72.0
421/3,79.0
142.25,72.0
464/3,77.0
155.0,79.0
155.75,79.0
156.5,77.0
157.0,72.0
158.75,79.0
159.5,79.0
160.25,77.0
482/3,72.0
490/3,74.0
163.75,74.0
493/3,74.0
165.25,75.0
166.25,74.0
536/3,67.0
179.0,67.0
180.0,72.0
180.5,72.0
181.75,74.0
182.75,74.0
551/3,72.0
554/3,74.0
186.5,67.0
199.0,70.0
598/3,72.0
601/3,70.0
201.25,72.0
202.25,70.0
608/3,72.0
204.0,70.0
205.0,63.0
205.75,65.0
206.75,67.0
223.0,67.0
670/3,67.0
673/3,72.0
224.75,72.0
226.25,74.0
227.0,74.0
228.0,72.0
229.0,67.0
230.75,67.0
243.25,70.0
731/3,72.0
733/3,72.0
245.0,70.0
245.5,67.0
247.0,65.0
742/3,67.0
248.0,67.0
248.75,65.0
249.25,60.0
252.0,67.0
252.5,67.0
253.0,67.0
760/3,65.0
253.75,65.0
763/3,62.0
254.75,62.0
267.25,67.0
803/3,67.0
806/3,72.0
269.0,72.0
270.5,74.0
814/3,74.0
817/3,72.0
273.25,74.0
275.0,67.0
287.5,70.0
288.0,72.0
289.0,70.0
289.75,72.0
290.75,70.0
291.25,72.0
878/3,70.0
293.5,63.0
294.5,65.0
886/3,67.0
311.5,67.0
312.0,67.0
313.0,72.0
940/3,72.0
314.75,74.0
947/3,74.0
950/3,72.0
317.5,79.0
958/3,72.0
331.75,77.0
997/3,79.0
333.0,79.0
1001/3,77.0
334.25,72.0
336.0,79.0
1010/3,79.0
1012/3,77.0
337.75,72.0
1022/3,74.0
341.0,74.0
341.5,74.0
342.5,75.0
1030/3,74.0
354.5,72.0
1069/3,72.0
358.25,72.0
359.0,70.0
360.0,67.0
1091/3,72.0
365.5,72.0
366.5,70.0
1102/3,67.0
1130/3,67.0
378.5,67.0
1138/3,65.0
1141/3,60.0
382.25,63.0
383.0,65.0
384.0,67.0
385.75,70.0
386.75,65.0
1163/3,67.0
398.75,72.0
1202/3,72.0
402.5,72.0
1210/3,70.0
1213/3,67.0
408.0,72.0
409.75,72.0
410.75,70.0
1235/3,67.0
421.0,67.0
422.75,67.0
1271/3,65.0
1274/3,60.0
426.5,63.0
1282/3,65.0
1285/3,67.0
430.25,70.0
431.0,68.0
432.0,67.0
