0.046	0.0000
0.070	0.0000
0.093	0.0000
0.116	0.0000
0.139	0.0000
0.163	0.0000
0.186	0.0000
0.209	0.0000
0.232	0.0000
0.255	0.0000
0.279	0.0000
0.302	0.0000
0.325	0.0000
0.348	0.0000
0.372	0.0000
0.395	0.0000
0.418	0.0000
0.441	0.0000
0.464	0.0000
0.488	0.0000
0.511	0.0000
0.534	0.0000
0.557	0.0000
0.580	0.0000
0.604	0.0000
0.627	0.0000
0.650	0.0000
0.673	0.0000
0.697	0.0000
0.720	0.0000
0.743	129.1444
0.766	132.5027
0.789	133.3559
0.813	132.5027
0.836	130.8128
0.859	126.6816
0.882	125.0659
0.906	123.4708
0.929	122.6809
0.952	123.4708
0.975	125.0659
0.998	126.6816
1.022	126.6816
1.045	127.4973
1.068	129.1444
1.091	129.1444
1.115	129.1444
1.138	129.1444
1.161	129.1444
1.184	128.3182
1.207	127.4973
1.231	127.4973
1.254	126.6816
1.277	127.4973
1.300	129.1444
1.324	129.9759
1.347	131.6550
1.370	132.5027
1.393	135.0787
1.416	141.2856
1.440	143.1109
1.463	144.0323
1.486	146.8324
1.509	148.7293
1.533	149.6869
1.556	150.1680
1.579	150.6507
1.602	151.6207
1.625	153.0874
1.649	159.6088
1.672	164.8138
1.695	168.0179
1.718	169.0997
1.741	168.0179
1.765	163.7594
1.788	161.6708
1.811	162.7117
1.834	162.7117
1.858	162.7117
1.881	163.7594
1.904	163.7594
1.927	163.7594
1.950	162.7117
1.974	161.1528
1.997	159.6088
2.020	159.6088
2.043	159.6088
2.067	162.7117
2.090	168.0179
2.113	165.8750
2.136	166.9430
2.159	165.8750
2.183	164.8138
2.206	163.7594
2.229	162.7117
2.252	162.7117
2.276	162.7117
2.299	163.7594
2.322	163.7594
2.345	163.7594
2.368	162.7117
2.392	162.7117
2.415	162.7117
2.438	161.6708
2.461	159.6088
2.485	155.5635
2.508	152.5969
2.531	144.9597
2.554	141.2856
2.577	141.2856
2.601	141.2856
2.624	141.2856
2.647	142.1953
2.670	142.1953
2.694	140.3817
2.717	135.0787
2.740	129.1444
2.763	129.1444
2.786	126.6816
2.810	125.0659
2.833	126.6816
2.856	126.6816
2.879	127.4973
2.902	129.1444
2.926	132.5027
2.949	134.2145
2.972	139.4837
2.995	141.2856
3.019	143.1109
3.042	144.0323
3.065	144.0323
3.088	144.0323
3.111	145.8930
3.135	147.7778
3.158	151.1349
3.181	152.5969
3.204	162.7117
3.228	165.8750
3.251	165.8750
3.274	163.7594
3.297	160.6365
3.320	157.5732
3.344	151.6207
3.367	148.7293
3.390	137.7047
3.413	133.3559
3.437	133.3559
3.460	131.6550
3.483	132.5027
3.506	132.5027
3.529	131.6550
3.553	130.8128
3.576	130.8128
3.599	130.8128
3.622	130.8128
3.646	130.8128
3.669	130.8128
3.692	130.8128
3.715	129.9759
3.738	129.9759
3.762	129.1444
3.785	254.9946
3.808	251.7424
3.831	240.6828
3.855	231.5907
3.878	215.8046
3.901	317.1755
3.924	315.1464
3.947	316.1593
3.971	315.1464
3.994	313.1302
4.017	311.1270
4.040	0.0000
4.063	0.0000
4.087	0.0000
